,topic,argument,key_point,stance,label
15620,We should fight urbanization,the urbanizations destroy the environment,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15621,We should fight urbanization,the urbanizations destroy the environment,Urbanization causes crime,1,0
15622,We should fight urbanization,the urbanizations destroy the environment,Urbanization harms the environment,1,1
15623,We should fight urbanization,the urbanizations destroy the environment,Urbanization is causing a strain on the cities' resources,1,0
15624,We should fight urbanization,there are a lot more job opportunities for people in urban centers.,Cities offer more opportunities,-1,1
15625,We should fight urbanization,there are a lot more job opportunities for people in urban centers.,Urbanization benefits the environment,-1,0
15626,We should fight urbanization,"there are less farms that can support a family. people who want access to things like great libraries, hospitals, theaters, need to live in a metropolis.",Cities offer more opportunities,-1,1
15627,We should fight urbanization,"there are less farms that can support a family. people who want access to things like great libraries, hospitals, theaters, need to live in a metropolis.",Urbanization benefits the economy,-1,0
15628,We should fight urbanization,"there are less farms that can support a family. people who want access to things like great libraries, hospitals, theaters, need to live in a metropolis.",Urbanization benefits the environment,-1,0
15629,We should fight urbanization,too much urbanization means less green space for people to enjoy and disturbs nature that resides there.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15630,We should fight urbanization,too much urbanization means less green space for people to enjoy and disturbs nature that resides there.,Urbanization causes crime,1,0
15631,We should fight urbanization,too much urbanization means less green space for people to enjoy and disturbs nature that resides there.,Urbanization harms the environment,1,1
15632,We should fight urbanization,too much urbanization means less green space for people to enjoy and disturbs nature that resides there.,Urbanization is causing a strain on the cities' resources,1,0
15633,We should fight urbanization,urban areas tend to be more prosperous.,Cities offer more opportunities,-1,0
15634,We should fight urbanization,urban areas tend to be more prosperous.,Urbanization benefits the environment,-1,0
15635,We should fight urbanization,urban centers are technology hubs and house millions of jobs.,Cities offer more opportunities,-1,1
15636,We should fight urbanization,urban centers are technology hubs and house millions of jobs.,Urbanization benefits the environment,-1,0
15637,We should fight urbanization,urban cities allow for more people to live in a small area.,Cities offer more opportunities,-1,0
15638,We should fight urbanization,urban cities allow for more people to live in a small area.,Urbanization benefits the economy,-1,0
15639,We should fight urbanization,urban cities allow for more people to live in a small area.,Urbanization benefits the environment,-1,0
15640,We should fight urbanization,urban development of neighborhoods leads to more crime and violence..,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15641,We should fight urbanization,urban development of neighborhoods leads to more crime and violence..,Urbanization causes crime,1,1
15642,We should fight urbanization,urban development of neighborhoods leads to more crime and violence..,Urbanization harms the environment,1,0
15643,We should fight urbanization,urban development of neighborhoods leads to more crime and violence..,Urbanization is causing a strain on the cities' resources,1,0
15644,We should fight urbanization,urbanisation gives people better places to live,Urbanization benefits the economy,-1,0
15645,We should fight urbanization,urbanisation gives people better places to live,Urbanization benefits the environment,-1,0
15646,We should fight urbanization,urbanisation increases crime since there's more people in an area.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15647,We should fight urbanization,urbanisation increases crime since there's more people in an area.,Urbanization causes crime,1,1
15648,We should fight urbanization,urbanisation increases crime since there's more people in an area.,Urbanization harms the environment,1,0
15649,We should fight urbanization,urbanisation increases crime since there's more people in an area.,Urbanization is causing a strain on the cities' resources,1,0
15650,We should fight urbanization,urbanisation leads to the loss of countryside,Urbanization causes crime,1,0
15651,We should fight urbanization,urbanisation leads to the loss of countryside,Urbanization harms the environment,1,1
15652,We should fight urbanization,urbanisation leads to the loss of countryside,Urbanization is causing a strain on the cities' resources,1,0
15653,We should fight urbanization,urbanisation limits what farmland is available to produce food.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15654,We should fight urbanization,urbanisation limits what farmland is available to produce food.,Urbanization causes crime,1,0
15655,We should fight urbanization,urbanisation limits what farmland is available to produce food.,Urbanization harms the environment,1,1
15656,We should fight urbanization,urbanisation limits what farmland is available to produce food.,Urbanization is causing a strain on the cities' resources,1,0
15657,We should fight urbanization,urbanisation makes all amenities closer so it's more convenient to everyone.,Cities offer more opportunities,-1,1
15658,We should fight urbanization,urbanisation makes all amenities closer so it's more convenient to everyone.,Urbanization benefits the economy,-1,0
15659,We should fight urbanization,urbanisation makes all amenities closer so it's more convenient to everyone.,Urbanization benefits the environment,-1,0
15660,We should fight urbanization,urbanism is an example of how we have advanced as a modern society,Cities offer more opportunities,-1,0
15661,We should fight urbanization,urbanism is an example of how we have advanced as a modern society,Urbanization benefits the economy,-1,0
15662,We should fight urbanization,urbanism is an example of how we have advanced as a modern society,Urbanization benefits the environment,-1,0
15663,We should fight urbanization,"urbanisms destroy the environment and ecosystems, we can not continue preying on our planet",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15664,We should fight urbanization,"urbanisms destroy the environment and ecosystems, we can not continue preying on our planet",Urbanization causes crime,1,0
15665,We should fight urbanization,"urbanisms destroy the environment and ecosystems, we can not continue preying on our planet",Urbanization harms the environment,1,1
15666,We should fight urbanization,"urbanisms destroy the environment and ecosystems, we can not continue preying on our planet",Urbanization is causing a strain on the cities' resources,1,0
15667,We should fight urbanization,urbaniz. ation is critical to handle growing populations.,Urbanization benefits the environment,-1,0
15668,We should fight urbanization,urbanization accelerates development of towns and city for the well-being of citizens,Urbanization benefits the economy,-1,0
15669,We should fight urbanization,urbanization accelerates development of towns and city for the well-being of citizens,Urbanization benefits the environment,-1,0
15670,We should fight urbanization,urbanization allows easier access to essential services such as healthcare and education,Cities offer more opportunities,-1,1
15671,We should fight urbanization,urbanization allows easier access to essential services such as healthcare and education,Urbanization benefits the economy,-1,0
15672,We should fight urbanization,urbanization allows easier access to essential services such as healthcare and education,Urbanization benefits the environment,-1,0
15673,We should fight urbanization,"urbanization allows for more employment opportunities, greater housing options as well as access to employment.",Cities offer more opportunities,-1,1
15674,We should fight urbanization,"urbanization allows for more employment opportunities, greater housing options as well as access to employment.",Urbanization benefits the economy,-1,0
15675,We should fight urbanization,"urbanization allows for more employment opportunities, greater housing options as well as access to employment.",Urbanization benefits the environment,-1,0
15676,We should fight urbanization,urbanization allows for more investing opportunities.,Cities offer more opportunities,-1,1
15677,We should fight urbanization,urbanization allows for more investing opportunities.,Urbanization benefits the environment,-1,0
15678,We should fight urbanization,urbanization allows people access to transportation and medical services.,Cities offer more opportunities,-1,1
15679,We should fight urbanization,urbanization allows people access to transportation and medical services.,Urbanization benefits the economy,-1,0
15680,We should fight urbanization,urbanization allows people access to transportation and medical services.,Urbanization benefits the environment,-1,0
15681,We should fight urbanization,"urbanization allows people easier access to jobs, transportation and health care providers.",Cities offer more opportunities,-1,1
15682,We should fight urbanization,"urbanization allows people easier access to jobs, transportation and health care providers.",Urbanization benefits the economy,-1,0
15683,We should fight urbanization,"urbanization allows people easier access to jobs, transportation and health care providers.",Urbanization benefits the environment,-1,0
15684,We should fight urbanization,urbanization allows people to move away from high crime areas.,Cities offer more opportunities,-1,0
15685,We should fight urbanization,urbanization allows people to move away from high crime areas.,Urbanization benefits the economy,-1,0
15686,We should fight urbanization,urbanization allows people to move away from high crime areas.,Urbanization benefits the environment,-1,0
15687,We should fight urbanization,urbanization allows populations easier access to food and services that improve quality of life.,Cities offer more opportunities,-1,1
15688,We should fight urbanization,urbanization allows populations easier access to food and services that improve quality of life.,Urbanization benefits the economy,-1,0
15689,We should fight urbanization,urbanization allows populations easier access to food and services that improve quality of life.,Urbanization benefits the environment,-1,0
15690,We should fight urbanization,urbanization allows the country to save money because they can build centralized services such as hospitals and schools.,Urbanization benefits the economy,-1,1
15691,We should fight urbanization,urbanization allows the country to save money because they can build centralized services such as hospitals and schools.,Urbanization benefits the environment,-1,0
15692,We should fight urbanization,urbanization also creates job opportunities for many people as well as housing.,Cities offer more opportunities,-1,1
15693,We should fight urbanization,urbanization also creates job opportunities for many people as well as housing.,Urbanization benefits the environment,-1,0
15694,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15695,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Urbanization causes crime,1,1
15696,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Urbanization harms the environment,1,0
15697,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Urbanization is causing a strain on the cities' resources,1,0
15698,We should fight urbanization,urbanization as provided us and will continue to provide us with the comfort and development we need as humans,Urbanization benefits the economy,-1,0
15699,We should fight urbanization,urbanization as provided us and will continue to provide us with the comfort and development we need as humans,Urbanization benefits the environment,-1,0
15700,We should fight urbanization,"urbanization brings jobs, and is good for the economy.",Cities offer more opportunities,-1,1
15701,We should fight urbanization,"urbanization brings jobs, and is good for the economy.",Urbanization benefits the economy,-1,1
15702,We should fight urbanization,"urbanization brings jobs, and is good for the economy.",Urbanization benefits the environment,-1,0
15703,We should fight urbanization,urbanization can be a good thing if people are careful of what they do and how they help the environment.,Cities offer more opportunities,-1,0
15704,We should fight urbanization,urbanization can be a good thing if people are careful of what they do and how they help the environment.,Urbanization benefits the economy,-1,0
15705,We should fight urbanization,urbanization can bring much needed money to a city.,Cities offer more opportunities,-1,0
15706,We should fight urbanization,urbanization can bring much needed money to a city.,Urbanization benefits the economy,-1,1
15707,We should fight urbanization,urbanization can bring much needed money to a city.,Urbanization benefits the environment,-1,0
15708,We should fight urbanization,urbanization can cause an increase in crime rates and pollution,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15709,We should fight urbanization,urbanization can cause an increase in crime rates and pollution,Urbanization causes crime,1,1
15710,We should fight urbanization,urbanization can cause an increase in crime rates and pollution,Urbanization harms the environment,1,1
15711,We should fight urbanization,urbanization can cause an increase in crime rates and pollution,Urbanization is causing a strain on the cities' resources,1,0
15712,We should fight urbanization,urbanization can cause pollution and other environmental issues,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15713,We should fight urbanization,urbanization can cause pollution and other environmental issues,Urbanization causes crime,1,0
15714,We should fight urbanization,urbanization can cause pollution and other environmental issues,Urbanization harms the environment,1,1
15715,We should fight urbanization,urbanization can cause pollution and other environmental issues,Urbanization is causing a strain on the cities' resources,1,0
15716,We should fight urbanization,urbanization can create job opportunities people benefit from improved facilities such as hospitals schools shops etc,Cities offer more opportunities,-1,1
15717,We should fight urbanization,urbanization can create job opportunities people benefit from improved facilities such as hospitals schools shops etc,Urbanization benefits the environment,-1,0
15718,We should fight urbanization,urbanization can enable people to have closer access to key services such as hospitals and supermarkets.,Cities offer more opportunities,-1,1
15719,We should fight urbanization,urbanization can enable people to have closer access to key services such as hospitals and supermarkets.,Urbanization benefits the economy,-1,0
15720,We should fight urbanization,urbanization can enable people to have closer access to key services such as hospitals and supermarkets.,Urbanization benefits the environment,-1,0
15721,We should fight urbanization,urbanization can help people become more social and active due to lots of things happening around them,Urbanization benefits the economy,-1,0
15722,We should fight urbanization,urbanization can help people become more social and active due to lots of things happening around them,Urbanization benefits the environment,-1,0
15723,We should fight urbanization,urbanization can increase over crowding which in turn can lead to a rise in crime.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15724,We should fight urbanization,urbanization can increase over crowding which in turn can lead to a rise in crime.,Urbanization causes crime,1,1
15725,We should fight urbanization,urbanization can increase over crowding which in turn can lead to a rise in crime.,Urbanization harms the environment,1,0
15726,We should fight urbanization,urbanization can increase over crowding which in turn can lead to a rise in crime.,Urbanization is causing a strain on the cities' resources,1,0
15727,We should fight urbanization,urbanization can leave villages and towns as near ghost towns. urbanization can also lead to the break up of families as the elderly and young tend to be left behind.,Urbanization causes crime,1,0
15728,We should fight urbanization,urbanization can leave villages and towns as near ghost towns. urbanization can also lead to the break up of families as the elderly and young tend to be left behind.,Urbanization is causing a strain on the cities' resources,1,0
15729,We should fight urbanization,urbanization can provide more affordable places for people to live and cut down on homelessness.,Cities offer more opportunities,-1,1
15730,We should fight urbanization,urbanization can provide more affordable places for people to live and cut down on homelessness.,Urbanization benefits the economy,-1,0
15731,We should fight urbanization,urbanization can provide more affordable places for people to live and cut down on homelessness.,Urbanization benefits the environment,-1,0
15732,We should fight urbanization,"urbanization causes more crime, more pollution, and destroys the environment.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15733,We should fight urbanization,"urbanization causes more crime, more pollution, and destroys the environment.",Urbanization causes crime,1,1
15734,We should fight urbanization,"urbanization causes more crime, more pollution, and destroys the environment.",Urbanization harms the environment,1,1
15735,We should fight urbanization,"urbanization causes more crime, more pollution, and destroys the environment.",Urbanization is causing a strain on the cities' resources,1,0
15736,We should fight urbanization,urbanization causes over crowding and illness,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15737,We should fight urbanization,urbanization causes over crowding and illness,Urbanization causes crime,1,0
15738,We should fight urbanization,urbanization causes over crowding and illness,Urbanization harms the environment,1,0
15739,We should fight urbanization,urbanization causes overcrowding and poverty.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15740,We should fight urbanization,urbanization causes overcrowding and poverty.,Urbanization causes crime,1,0
15741,We should fight urbanization,urbanization causes overcrowding and poverty.,Urbanization harms the environment,1,0
15742,We should fight urbanization,urbanization concentrates people in one are thus increasing pollution.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15743,We should fight urbanization,urbanization concentrates people in one are thus increasing pollution.,Urbanization causes crime,1,0
15744,We should fight urbanization,urbanization concentrates people in one are thus increasing pollution.,Urbanization harms the environment,1,1
15745,We should fight urbanization,urbanization concentrates people in one are thus increasing pollution.,Urbanization is causing a strain on the cities' resources,1,0
15746,We should fight urbanization,"urbanization contributes to overcrowding, poverty and environmental degredation.",Urbanization causes crime,1,0
15747,We should fight urbanization,"urbanization contributes to overcrowding, poverty and environmental degredation.",Urbanization harms the environment,1,1
15748,We should fight urbanization,urbanization contributes to pollution and overcrowding which also causes rents to rise that can displace a family that is already struggling to meet its needs.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15749,We should fight urbanization,urbanization contributes to pollution and overcrowding which also causes rents to rise that can displace a family that is already struggling to meet its needs.,Urbanization causes crime,1,0
15750,We should fight urbanization,urbanization contributes to pollution and overcrowding which also causes rents to rise that can displace a family that is already struggling to meet its needs.,Urbanization harms the environment,1,1
15751,We should fight urbanization,urbanization contributes to pollution and overcrowding which also causes rents to rise that can displace a family that is already struggling to meet its needs.,Urbanization is causing a strain on the cities' resources,1,0
15752,We should fight urbanization,"urbanization creates an area of poor quality of life, overcrowded, polluted streets, and a hub for crime",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15753,We should fight urbanization,"urbanization creates an area of poor quality of life, overcrowded, polluted streets, and a hub for crime",Urbanization causes crime,1,1
15754,We should fight urbanization,"urbanization creates an area of poor quality of life, overcrowded, polluted streets, and a hub for crime",Urbanization harms the environment,1,1
15755,We should fight urbanization,urbanization creates more poverty and crime.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15756,We should fight urbanization,urbanization creates more poverty and crime.,Urbanization causes crime,1,1
15757,We should fight urbanization,urbanization creates more poverty and crime.,Urbanization harms the environment,1,0
15758,We should fight urbanization,urbanization creates more poverty and crime.,Urbanization is causing a strain on the cities' resources,1,0
15759,We should fight urbanization,urbanization creates overcrowded places with high crime,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15760,We should fight urbanization,urbanization creates overcrowded places with high crime,Urbanization causes crime,1,1
15761,We should fight urbanization,urbanization creates overcrowded places with high crime,Urbanization harms the environment,1,0
15762,We should fight urbanization,urbanization creates overcrowding and pollution,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15763,We should fight urbanization,urbanization creates overcrowding and pollution,Urbanization causes crime,1,0
15764,We should fight urbanization,urbanization creates overcrowding and pollution,Urbanization harms the environment,1,1
15765,We should fight urbanization,urbanization creates population centers where major companies would establish themselves which makes it easier to get jobs,Cities offer more opportunities,-1,1
15766,We should fight urbanization,urbanization creates population centers where major companies would establish themselves which makes it easier to get jobs,Urbanization benefits the environment,-1,0
15767,We should fight urbanization,urbanization creates spaces that are unhealthy and crime ridden,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15768,We should fight urbanization,urbanization creates spaces that are unhealthy and crime ridden,Urbanization causes crime,1,1
15769,We should fight urbanization,urbanization creates spaces that are unhealthy and crime ridden,Urbanization is causing a strain on the cities' resources,1,0
15770,We should fight urbanization,urbanization damages the environment.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15771,We should fight urbanization,urbanization damages the environment.,Urbanization causes crime,1,0
15772,We should fight urbanization,urbanization damages the environment.,Urbanization harms the environment,1,1
15773,We should fight urbanization,urbanization damages the environment.,Urbanization is causing a strain on the cities' resources,1,0
15774,We should fight urbanization,urbanization destroys farmland and hinders the agricultural industry.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15775,We should fight urbanization,urbanization destroys farmland and hinders the agricultural industry.,Urbanization causes crime,1,0
15776,We should fight urbanization,urbanization destroys farmland and hinders the agricultural industry.,Urbanization is causing a strain on the cities' resources,1,0
15777,We should fight urbanization,"urbanization destroys green space, which has been shown to have a detrimental effect on human mental states.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15778,We should fight urbanization,"urbanization destroys green space, which has been shown to have a detrimental effect on human mental states.",Urbanization causes crime,1,0
15779,We should fight urbanization,"urbanization destroys green space, which has been shown to have a detrimental effect on human mental states.",Urbanization harms the environment,1,1
15780,We should fight urbanization,"urbanization destroys green space, which has been shown to have a detrimental effect on human mental states.",Urbanization is causing a strain on the cities' resources,1,0
15781,We should fight urbanization,urbanization destroys natural habitats for animals and plants.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15782,We should fight urbanization,urbanization destroys natural habitats for animals and plants.,Urbanization causes crime,1,0
15783,We should fight urbanization,urbanization destroys natural habitats for animals and plants.,Urbanization harms the environment,1,1
15784,We should fight urbanization,urbanization destroys natural habitats for animals and plants.,Urbanization is causing a strain on the cities' resources,1,0
15785,We should fight urbanization,"urbanization destroys natural habits, impacting negatively the environment and endangering many native species of animals, plants and insect life.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15786,We should fight urbanization,"urbanization destroys natural habits, impacting negatively the environment and endangering many native species of animals, plants and insect life.",Urbanization causes crime,1,0
15787,We should fight urbanization,"urbanization destroys natural habits, impacting negatively the environment and endangering many native species of animals, plants and insect life.",Urbanization harms the environment,1,1
15788,We should fight urbanization,"urbanization destroys natural habits, impacting negatively the environment and endangering many native species of animals, plants and insect life.",Urbanization is causing a strain on the cities' resources,1,0
15789,We should fight urbanization,urbanization destroys nature and destroys the world for future generations.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15790,We should fight urbanization,urbanization destroys nature and destroys the world for future generations.,Urbanization causes crime,1,0
15791,We should fight urbanization,urbanization destroys nature and destroys the world for future generations.,Urbanization harms the environment,1,1
15792,We should fight urbanization,urbanization destroys nature and destroys the world for future generations.,Urbanization is causing a strain on the cities' resources,1,0
15793,We should fight urbanization,Urbanization destroys nature and increases pollution.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15794,We should fight urbanization,Urbanization destroys nature and increases pollution.,Urbanization causes crime,1,0
15795,We should fight urbanization,Urbanization destroys nature and increases pollution.,Urbanization harms the environment,1,1
15796,We should fight urbanization,Urbanization destroys nature and increases pollution.,Urbanization is causing a strain on the cities' resources,1,0
15797,We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15798,We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Urbanization causes crime,1,0
15799,We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Urbanization harms the environment,1,1
15800,We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Urbanization is causing a strain on the cities' resources,1,0
15801,We should fight urbanization,urbanization destroys the countryside and with it much natural beauty.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15802,We should fight urbanization,urbanization destroys the countryside and with it much natural beauty.,Urbanization causes crime,1,0
15803,We should fight urbanization,urbanization destroys the countryside and with it much natural beauty.,Urbanization harms the environment,1,1
15804,We should fight urbanization,urbanization destroys the countryside and with it much natural beauty.,Urbanization is causing a strain on the cities' resources,1,0
15805,We should fight urbanization,"urbanization destroys the enviroment, and mankind should be finding ways of utilising the space already occupied more efficiently instead.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15806,We should fight urbanization,"urbanization destroys the enviroment, and mankind should be finding ways of utilising the space already occupied more efficiently instead.",Urbanization causes crime,1,0
15807,We should fight urbanization,"urbanization destroys the enviroment, and mankind should be finding ways of utilising the space already occupied more efficiently instead.",Urbanization harms the environment,1,1
15808,We should fight urbanization,"urbanization destroys the enviroment, and mankind should be finding ways of utilising the space already occupied more efficiently instead.",Urbanization is causing a strain on the cities' resources,1,0
15809,We should fight urbanization,urbanization destroys the natural beauty of the area and should be fought against,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15810,We should fight urbanization,urbanization destroys the natural beauty of the area and should be fought against,Urbanization causes crime,1,0
15811,We should fight urbanization,urbanization destroys the natural beauty of the area and should be fought against,Urbanization harms the environment,1,1
15812,We should fight urbanization,urbanization destroys the natural beauty of the area and should be fought against,Urbanization is causing a strain on the cities' resources,1,0
15813,We should fight urbanization,urbanization destroys valuable green space and contributes to the planet's ever growing pollution problem.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15814,We should fight urbanization,urbanization destroys valuable green space and contributes to the planet's ever growing pollution problem.,Urbanization causes crime,1,0
15815,We should fight urbanization,urbanization destroys valuable green space and contributes to the planet's ever growing pollution problem.,Urbanization harms the environment,1,1
15816,We should fight urbanization,urbanization destroys valuable green space and contributes to the planet's ever growing pollution problem.,Urbanization is causing a strain on the cities' resources,1,0
15817,We should fight urbanization,urbanization for people living in the country would be a good thing. it would be easier for them to have closer access to stores and other important places and this could make it happen.,Cities offer more opportunities,-1,1
15818,We should fight urbanization,urbanization for people living in the country would be a good thing. it would be easier for them to have closer access to stores and other important places and this could make it happen.,Urbanization benefits the economy,-1,0
15819,We should fight urbanization,urbanization for people living in the country would be a good thing. it would be easier for them to have closer access to stores and other important places and this could make it happen.,Urbanization benefits the environment,-1,0
15820,We should fight urbanization,urbanization from village areas brings in more workforce which could help the economy,Cities offer more opportunities,-1,0
15821,We should fight urbanization,urbanization from village areas brings in more workforce which could help the economy,Urbanization benefits the economy,-1,1
15822,We should fight urbanization,urbanization from village areas brings in more workforce which could help the economy,Urbanization benefits the environment,-1,0
15823,We should fight urbanization,urbanization ghettos up an area and ruins it making it too populated and more crimes happen,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15824,We should fight urbanization,urbanization ghettos up an area and ruins it making it too populated and more crimes happen,Urbanization causes crime,1,1
15825,We should fight urbanization,urbanization ghettos up an area and ruins it making it too populated and more crimes happen,Urbanization harms the environment,1,0
15826,We should fight urbanization,urbanization ghettos up an area and ruins it making it too populated and more crimes happen,Urbanization is causing a strain on the cities' resources,1,0
15827,We should fight urbanization,"urbanization gives people more access to public transportation, employment opportunities, and health care services.",Cities offer more opportunities,-1,1
15828,We should fight urbanization,"urbanization gives people more access to public transportation, employment opportunities, and health care services.",Urbanization benefits the economy,-1,0
15829,We should fight urbanization,"urbanization gives people more access to public transportation, employment opportunities, and health care services.",Urbanization benefits the environment,-1,0
15830,We should fight urbanization,"urbanization goes hand in hand with mass transit, leading to more jobs and an easier way to get to those jobs, which benefits everybody.",Cities offer more opportunities,-1,1
15831,We should fight urbanization,"urbanization goes hand in hand with mass transit, leading to more jobs and an easier way to get to those jobs, which benefits everybody.",Urbanization benefits the environment,-1,0
15832,We should fight urbanization,urbanization harms the agricultural industry.,Urbanization causes crime,1,0
15833,We should fight urbanization,urbanization harms the agricultural industry.,Urbanization is causing a strain on the cities' resources,1,0
15834,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15835,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Urbanization causes crime,1,0
15836,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Urbanization harms the environment,1,1
15837,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Urbanization is causing a strain on the cities' resources,1,0
15838,We should fight urbanization,urbanization has benefits including social integration because many different people will be living together and can understand each other.,Urbanization benefits the economy,-1,0
15839,We should fight urbanization,urbanization has benefits including social integration because many different people will be living together and can understand each other.,Urbanization benefits the environment,-1,0
15840,We should fight urbanization,urbanization has caused too much destruction of wildlife habitat and should be fought against. we are losing species left and right due to this.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15841,We should fight urbanization,urbanization has caused too much destruction of wildlife habitat and should be fought against. we are losing species left and right due to this.,Urbanization causes crime,1,0
15842,We should fight urbanization,urbanization has caused too much destruction of wildlife habitat and should be fought against. we are losing species left and right due to this.,Urbanization harms the environment,1,1
15843,We should fight urbanization,urbanization has caused too much destruction of wildlife habitat and should be fought against. we are losing species left and right due to this.,Urbanization is causing a strain on the cities' resources,1,0
15844,We should fight urbanization,urbanization has everything nearby some those that can't travel far will have everything they need close to them,Cities offer more opportunities,-1,1
15845,We should fight urbanization,urbanization has everything nearby some those that can't travel far will have everything they need close to them,Urbanization benefits the economy,-1,0
15846,We should fight urbanization,urbanization has everything nearby some those that can't travel far will have everything they need close to them,Urbanization benefits the environment,-1,0
15847,We should fight urbanization,urbanization has no regards to environmental protection and causes severe pollution,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15848,We should fight urbanization,urbanization has no regards to environmental protection and causes severe pollution,Urbanization causes crime,1,0
15849,We should fight urbanization,urbanization has no regards to environmental protection and causes severe pollution,Urbanization harms the environment,1,1
15850,We should fight urbanization,urbanization has no regards to environmental protection and causes severe pollution,Urbanization is causing a strain on the cities' resources,1,0
15851,We should fight urbanization,"urbanization helps bring people with different races, nationalities, and ideas together so we can all work together and learn more.",Urbanization benefits the economy,-1,0
15852,We should fight urbanization,"urbanization helps bring people with different races, nationalities, and ideas together so we can all work together and learn more.",Urbanization benefits the environment,-1,0
15853,We should fight urbanization,urbanization helps people find better jobs,Cities offer more opportunities,-1,1
15854,We should fight urbanization,urbanization helps people find better jobs,Urbanization benefits the economy,-1,0
15855,We should fight urbanization,urbanization helps people find better jobs,Urbanization benefits the environment,-1,0
15856,We should fight urbanization,urbanization helps people stay close to the stuff they need like grocery stores,Cities offer more opportunities,-1,1
15857,We should fight urbanization,urbanization helps people stay close to the stuff they need like grocery stores,Urbanization benefits the economy,-1,0
15858,We should fight urbanization,urbanization helps people stay close to the stuff they need like grocery stores,Urbanization benefits the environment,-1,0
15859,We should fight urbanization,"urbanization helps poorer people in rural areas who lack the resources they need to survive. urbanization eliminates the obstacles such as transportation, medical care access.",Cities offer more opportunities,-1,1
15860,We should fight urbanization,"urbanization helps poorer people in rural areas who lack the resources they need to survive. urbanization eliminates the obstacles such as transportation, medical care access.",Urbanization benefits the economy,-1,0
15861,We should fight urbanization,"urbanization helps poorer people in rural areas who lack the resources they need to survive. urbanization eliminates the obstacles such as transportation, medical care access.",Urbanization benefits the environment,-1,0
15862,We should fight urbanization,urbanization helps to create jobs & new opportunities for people,Cities offer more opportunities,-1,1
15863,We should fight urbanization,urbanization helps to create jobs & new opportunities for people,Urbanization benefits the environment,-1,0
15864,We should fight urbanization,urbanization hurts nature which in turns harms the people and future generations.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15865,We should fight urbanization,urbanization hurts nature which in turns harms the people and future generations.,Urbanization causes crime,1,0
15866,We should fight urbanization,urbanization hurts nature which in turns harms the people and future generations.,Urbanization harms the environment,1,1
15867,We should fight urbanization,urbanization hurts nature which in turns harms the people and future generations.,Urbanization is causing a strain on the cities' resources,1,0
15868,We should fight urbanization,urbanization hurts the environment & takes away from nature,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
