,topic,argument,key_point,stance,label
5135,We should abolish capital punishment,"Abolishing capital punishment is impossible. It is mostly used today by dictatorial countries and religious monarchies, and they don't obey world norms and suggested human rights",The death penalty is proportional,-1,0
10782,We should ban human cloning,individuality is lost when clones of people are running around and therefore it should be banned.,Cloning is unsafe,1,0
3312,We should abandon marriage,marriage in an obsolete institution that legally entangles people and does not let them free without incuring costs.,Most of the advantages of marriage are achieved by a monogamous relationship,1,0
15480,We should fight for the abolition of nuclear weapons,these weapons are immoral and shameful,Nuclear weapons provoke or escalate a disastrous military action,1,0
13669,We should close Guantanamo Bay detention camp,the guantanamo bay camp is necessary for national security,Closing the Guantanamo bay detention camp would harm national security,-1,1
9426,We should adopt libertarianism,libertarianism allows for freedom of the individual and open expression,Libertarianism increases individual freedom/liberties,1,1
17534,We should legalize cannabis,cannabis should be legalized just for the tax revenue alone. it is widely used and safer than alcohol or tobacco. let's make money and make it legal now.,Cannabis is safe/healthy/pain-relief,1,0
708,Assisted suicide should be a criminal offence,killing another person is wrong and should be banned,Assisted suicide should not be allowed because many times people can still get better,1,0
23110,We should subsidize space exploration,"there are so many things in this world left to discover, so we should definitely support space research.",Space exploration is necessary for the future survival of humanity,1,0
23500,We should subsidize vocational education,people should pay for vocational education in the same way that they pay for a university education.,subsidizing vocational education diverts money from more worthy causes,-1,0
339,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it does not allow a person to die a natural death.,Assisted suicide violates the doctor's role,1,0
2457,The vow of celibacy should be abandoned,priests need to be celibate in order to fully focus on the monumental task of serving their people.,Celibacy is a strong religious belief,-1,0
13703,We should close Guantanamo Bay detention camp,the practices used at guantanamo bay are inhumane. no person deserved to be tortured and abused. not only that the tax payers are footing the bill. instead of keeping prisoners contained we must exterminate.,Detainees have the right to trial in US courts,1,0
982,Assisted suicide should be a criminal offence,there is too much potential for exploitation of assisted suicide by malicious relatives that it should be banned as a matter of individual safety,Assisted suicide should not be allowed because many times people can still get better,1,0
7162,We should abolish the right to keep and bear arms,it is our right to keep and bear arms according to the constitution and it states that this shall not be infringed upon. if you abolish this right you are going against the constitution of the united states,Gun ownership is a right,-1,1
20060,We should legalize sex selection,the prohibition of sex work makes it much more dangerous for those who exercise it under these conditions to ask for help from the authorities. by,It is within the freedoms of the parents to select the sex of the child,1,0
24002,We should subsidize vocational education,we should subsidize vocational education because it helps people gain knowledge for things they are passionate about,vocational education is a good career choice,1,0
8955,We should adopt atheism,if everyone was an atheist they could enjoy life without fear of judgement in the afterlife and live more happily and worry free.,Atheism is beneficial to the person that adopts it,1,1
9670,We should adopt libertarianism,libertarianism maximizes personal freedom and frees people from the inherent debt and tyranny of big government.,Libertarianism increases happiness/fulfilment,1,0
6854,We should abolish intellectual property rights,we should abolish this because it hinders smaller businesses into growing from the beginning and outright stops competition.,Intellectual property rights waste money,1,0
19531,We should legalize sex selection,people should be able to choose the sex of children if they want to,Sex selection makes the family more happy/complete,1,0
15676,We should fight urbanization,urbanization allows for more investing opportunities.,Cities offer more opportunities,-1,1
290,Assisted suicide should be a criminal offence,assisted suicide is too dangerous as if someone is weak and feeble a manipulative person could encourage them to kill themselves when they do not really want to.,Assisted suicide is akin to killing someone,1,0
15178,We should end mandatory retirement,we should end mandatory retirement because is important in economics high,We should let everyone retire when they are ready,1,0
10216,We should ban human cloning,cloning science can lead to many other technological and medical breakthroughs that we would not have come across otherwise.,Cloning can be used to create more advanced humans,-1,0
10843,We should ban human cloning,"the world is already overpopulated, cloning humans will only contribute to this problem",Cloning is unsafe,1,0
13583,We should close Guantanamo Bay detention camp,keeping terrorist and criminal contained allows the government to collect information and prevent terrorist attacks.,The Guantanamo bay detention camp is essential to gain intelligence,-1,1
4122,We should abandon the use of school uniform,"it is cheaper for parents to buy school uniforms, which is helpful to parents that are struggling financially.",School uniforms create a sense of equality/unity,-1,0
9396,We should adopt libertarianism,it is important to maximize freedom for both individuals and corporations - libertarianism is the best way to enable this.,Libertarianism increases economic growth,1,0
6664,We should abolish intellectual property rights,maintaining intellectual property rights can be expensive,intellectual property rights are ineffective,1,0
16077,We should fight urbanization,urbanization provides many opportunities for growth,Cities offer more opportunities,-1,1
4882,We should abandon the use of school uniform,"the school uniform takes away bullying for those who cannot afford what is ""in""",Children can still express themselves using other means,-1,0
103,Assisted suicide should be a criminal offence,assisted suicide is a crime and people involved should be sent to prison,Assisted suicide should not be allowed because many times people can still get better,1,0
2744,The vow of celibacy should be abandoned,the vow of celibacy is very likely responsible for the thousands of sexual abuses perpetrated by catholic priests,Celibacy is too pressuring/diffcult,1,0
17138,We should legalize cannabis,cannabis can offer solace for those people who suffer from great pain due to illness or disability. it is often better than medication that is currently available.,Cannabis is financially beneficial,1,0
21699,We should prohibit women in combat,women should have equal right to men and there for should be allowed to go into combat,Women should be accepted as long as they pass the tests,-1,0
11635,We should ban private military companies,private military companies take the pressure off government armies.,Hiring private military companies is financially beneficial,-1,0
16388,We should introduce compulsory voting,"compulsory voting is not a democratic choice, for people should always be allowed to express their dissent by abstaining from voting .",Abstaining from a vote is also reflecting your preferences,-1,1
6250,We should abolish intellectual property rights,"each person or institution owns their innovations, therefore they must be the owners of the income they generate and there must be intellectual property rights.",Intellectual property rights protect against stealing,-1,0
3134,The vow of celibacy should be abandoned,we should abandon the vow of celibacy because if people dont have sex they can get frustrated and might take it out on other people,Celibacy is outdated,1,0
4360,We should abandon the use of school uniform,School uniforms can be too expensive for some parents.,School uniform harms learning/creativity,1,0
18808,We should legalize prostitution,"prostitution has correlations to organized crime, especially human trafficking. this casts doubt on a prostitute's consent.",Selling one's body is immoral,-1,0
996,Assisted suicide should be a criminal offence,this is effectively commiting murder; no one has the right to take another person's life,People do not have the right to self-harm/harm others,1,0
18730,We should legalize prostitution,people can make a living from prostitution,Legalizing sex work will allow to regulate those in the profession ,1,0
13129,We should close Guantanamo Bay detention camp,Guantanamo Bay detention camp is an outdated concept and no longer fills its purpose.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
7498,We should abolish the right to keep and bear arms,the right to keep and bear arms should not be abolished because it allows people to defend themselves,Gun control is ineffective,-1,0
16195,We should fight urbanization,we should fight urbanization because more populous areas also see an increase in crime.,Urbanization causes crime,1,1
3941,We should abandon marriage,"to preserve the assets of the couple, marriage is absolutely necessary",Marriage makes people happy,-1,0
14330,We should end affirmative action,it does not really work so is a waste of resources,Affirmative action reduces quality,1,0
10819,We should ban human cloning,the cloning of humans could help us get the cures we need and the most appropriate treatments for certain ailments,Cloning can be used to create more advanced humans,-1,0
11972,We should ban the use of child actors,acting is an exhausting profession and deprives children of their childhood,Being a performer harms the child's education,1,0
14285,We should end affirmative action,"even if all people are qualified, affirmative action comes from the perspective that women or minorities are inferior to white men, which promotes a superior attitude from the majority class.",Affirmative action is not just,1,0
20974,We should prohibit women in combat,to achieve true equality we should allow women to join men in fighting wars,Women can create unique skills/strategies,-1,0
15061,We should end mandatory retirement,people should be allowed to work for as long as they want and as long as they are capable,A mandatory retirement is not fair/discriminatory,1,0
2325,The vow of celibacy should be abandoned,"if someone wants to prove themselves by taking such a serious vow, then they should be free to do so.",Celibacy allows a priest to focus on God,-1,0
11927,We should ban private military companies,we would not be able to oversee their operations and prevent them from unethical activities.,"Private military companies solicit engaging, or prolonging, conflict",1,0
18839,We should legalize prostitution,prostitution is a major spread of disease and should not be legalized.,Selling one's body is immoral,-1,0
4543,We should abandon the use of school uniform,"school uniforms help stop bullying because when people are similarly dressed, nobody is made to feel inferior.",School uniform reduces bullying,-1,1
5554,We should abolish capital punishment,Capital punishment provides permanent closure to victims and their families who have experienced immense trauma and have been subjected to intense pain by the criminal.,The death penalty prevents crimes,-1,0
14186,We should end affirmative action,affirmative action may hurt people because of the perception that they didn't get their way in on effort alone.,Affirmative action is not just,1,0
15417,We should fight for the abolition of nuclear weapons,nuclear weapons should be abolished because it is an ongoing health risk,Nuclear weapons can fall into the wrong hands,1,0
11347,We should ban private military companies,private military companies benefit from government funds but operate without sufficient government oversight.,Private military companies are less ethical and violate rights or commit crimes,1,0
1508,Homeschooling should be banned,homeschooling is unregulated so a good education is not guaranteed,Mainstream schools are essential to develop social skills,1,0
9842,We should adopt libertarianism,people need rules to maintain a civil society,Libertarianism harms minorities/those who are worse off,-1,0
23223,We should subsidize space exploration,we should not be spending money on exploring what is beyond the planet when we need those government funds so badly now on this planet,Space exploration is ineffective,-1,0
20045,We should legalize sex selection,some serious genetic disorders which are linked to the sex of a child can be avoided if sex selection is allowed,Sex selection prevents diseases in the child,1,1
14040,We should end affirmative action,affirmative action is a form of discrimination that denies opportunities to qualified persons if they are not in a targeted minority group.,Affirmative action is ineffective,1,0
2441,The vow of celibacy should be abandoned,people's feelings can change. it is unfair to hold someone's future self to a vow that they made not knowing who they would be in the future.,Celibacy reduces the pool of people wanting to become priests,1,0
119,Assisted suicide should be a criminal offence,assisted suicide is a form of murder and should be treated as a crime,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
19598,We should legalize sex selection,"sex section could be useful in balancing the genders of a larger family, and surely parents can be afforded some degree of control?",Sex selection will prevent abortions/infanticide,1,0
15325,We should fight for the abolition of nuclear weapons,Nuclear explosions are incredibly bad for the environment: killing all organisms and causing a drop in global temperature and rainfall. The changes are so harmful to the earth and humans that we must abolish nuclear weapons.,Nuclear weapons can fall into the wrong hands,1,0
16627,We should introduce compulsory voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,People have an obligation to vote,1,0
18192,We should legalize cannabis,we should legalize cannabis because it is harmless.,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
5152,We should abolish capital punishment,because there are a lot of innocent people who are in prison there is a good chance that you would kill a person and would later find out that they did not commit the crime,The death penalty harms the disenfranchised,1,0
4231,We should abandon the use of school uniform,school uniform keeps everyone looking the same and prevents bullying.,School uniform reduces bullying,-1,1
681,Assisted suicide should be a criminal offence,It is a criminal offense to kill someone and that is what someone assisting a person in committing suicide is doing.,People who are ill do not have clear judgement and are in need of help,1,0
6424,We should abolish intellectual property rights,Intellectual property rights are too hard to keep track of and monitor,Intellectual property rights are unfair,1,0
4049,We should abandon marriage,we shouldn't abandon marriage because is important for faith and peace,Marriage provides important financial benefits,-1,0
2046,Homeschooling should be banned,there are concerns that the 'whole child' is put to a disadvantage as a result of homeschooling as meaningful interactions with peers become limited.,Mainstream schools are essential to develop social skills,1,1
17015,We should introduce compulsory voting,we were given the right to vote but not an order to vote which means that it is a choice and should remain so.,Not everyone has the ability to go to vote,-1,0
7465,We should abolish the right to keep and bear arms,the right to keep and bear arms is protected by the constitution.,Gun ownership is a right,-1,1
17941,We should legalize cannabis,our tax dollars are wasted on criminalizing the possession and use of cannabis when they could spent on more serious crimes.,Cannabis is safe/healthy/pain-relief,1,0
16816,We should introduce compulsory voting,"some people cannot afford to vote, for example if they live to far away from the voting office.",Abstaining from a vote is also reflecting your preferences,-1,0
23182,We should subsidize space exploration,we just don't have enough excess funds yo support this type of exploration.,Space exploration is expensive,-1,1
17310,We should legalize cannabis,"cannabis is a gateway drug. studies have shown that a significant number of cannabis users go on to try stronger drugs such as opioids, cocaine and heroin",Cannabis is a gateway-drug/addictive,-1,1
14178,We should end affirmative action,Affirmative action makes the playing field equal for all.,Affirmative action boosts diversity,-1,0
19539,We should legalize sex selection,people should be able to select the sex of the children so that they can balance their family the way they wish it to be.,Sex selection makes the family more happy/complete,1,1
15836,We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Urbanization harms the environment,1,1
4986,We should abandon the use of school uniform,"We should abandon the use of school uniform because children are still very aware of financial gaps- communication is the answer to this, not ""dressing up""- this only create a false sense of equality.",School uniform harms learning/creativity,1,0
10525,We should ban human cloning,human cloning is not what nature intended for reproduction,Cloning is unethical/anti-religious,1,0
1642,Homeschooling should be banned,homeschooling should be banned because a lot of the time the parents are too stupid to teach and the kids don't learn what they should be learning and they cannot make it out into the real world,Parents are not qualified as teachers,1,1
16417,We should introduce compulsory voting,compulsory voting puts a strain on the freedom of individuals,Abstaining from a vote is also reflecting your preferences,-1,0
2803,The vow of celibacy should be abandoned,"the vow of celibacy should be a personal choice, no one should be denied this right, it can allow religious leaders to feel closer to their god and remove distractions from their faith",Removing celibacy could lead to sexually reckless acts,-1,0
9899,We should adopt libertarianism,there is no need for oppressive restraints on people's behaviour so we should adopt libertarianism.,Libertarianism increases individual freedom/liberties,1,1
9706,We should adopt libertarianism,Libertarianism provides little to no support for those at the bottom and would not attain equitable outcomes for society.,The government is essential to protect the rights of citizens,-1,0
23204,We should subsidize space exploration,we need to subsidize space exploration in order to find an inhabitable planet we can live on when we finally destroy the one we live on now. supply housing for,Space exploration unravels information about the universe,1,0
17704,We should legalize cannabis,it should be legal for the people that need it to help them deal with health issues,Cannabis is safe/healthy/pain-relief,1,1
7707,We should abolish the right to keep and bear arms,"we should not abolish the right to keep and bear arms, if we did we would be giving complete control to the government.",Gun ownership is necessary for hunting/sports-shooting,-1,0
18458,We should legalize prostitution,legalising prostitution will ensure the safety of both the sex trade worker and client,"Legalizing sex work increases sex workers' benefits (e.g. health care, safe sex, unionization, etc.)",1,0
20865,We should prohibit women in combat,it would be a breach of equality rights to prohibit women from combat activities.,Women can create unique skills/strategies,-1,0
7777,We should adopt an austerity regime,adopting an austerity regime is the best way for the country to reduce its huge debt,Austerity regime is essential in economically troubled times,1,0
11200,We should ban private military companies,private military allows for less red tape to get things done and should not be banned.,Private military companies are well-trained/better equipped,-1,0
527,Assisted suicide should be a criminal offence,assisting someone with suicide is equivalent to murder and that person has a moral obligation to report that persons intentions to authorities,Assisted suicide violates the doctor's role,1,0
1762,Homeschooling should be banned,homeschooling strips children of necessary socialization,Parents are not qualified as teachers,1,0
8011,We should adopt an austerity regime,as our national debt continues to climb i think it's important that we adopt an austerity regime. we need to cut back spending on everything and fix this massive debt.,Austerity is important to increase stability,1,0
545,Assisted suicide should be a criminal offence,"assisting with suicide is helping kill someone, and should be treated as such. the intent of the victim doesn't matter, murder is murder.",Assisted suicide violates the doctor's role,1,0
2221,The vow of celibacy should be abandoned,celibacy is an outdated ideology and did not apply until recently in religious orders.,Celibacy reduces the pool of people wanting to become priests,1,0
13165,We should close Guantanamo Bay detention camp,guantanamo bay has a bad reputation so close it and move the prisoners to another location,Detainees have the right to trial in US courts,1,0
20518,We should prohibit flag burning,flag burning is dangerous because it incites people to violence.,Flags are important symbols that should be respected,1,0
21329,We should prohibit women in combat,women are not physically or emotionally prepared for the traumas of combat.,Women soldier capture is a big concern,1,0
7457,We should abolish the right to keep and bear arms,the right to keep and bear arms is part of our constitution.,Gun control is ineffective,-1,0
20058,We should legalize sex selection,"the gender of a baby is god's will and nature's way. you shouldn't mess with it, lest you get tragic consequences.",Sex selection reaffirms gender stereotypes/biases,-1,0
14287,We should end affirmative action,"even if all people are qualified, affirmative action comes from the perspective that women or minorities are inferior to white men, which promotes a superior attitude from the majority class.",Affirmative action reduces quality,1,0
12337,We should ban the use of child actors,child actors should be allowed to work and contribute their talents to society.,Child performers should not be banned as long as there is supervision/regulation,-1,0
13438,We should close Guantanamo Bay detention camp,"Guantanamo is cruel and dangerous, making it an unethical form of punishment.",The Guantanamo bay detention camp is expensive,1,0
11389,We should ban private military companies,private military companies can move more quickly and secretly than government troops.,Private military companies increase safety,-1,0
10935,We should ban human cloning,we should ban human cloning as humans should not play god and it raises a moral issue.,Cloning is unnatural,1,0
3807,We should abandon marriage,marriage should not be abandoned as formal religious bonding keeps couples together,Marriage makes the couple closer,-1,0
491,Assisted suicide should be a criminal offence,assisted suicide shouldn't be a criminal offence because every human being should have the right to have someone assist them in passing should they determine they no longer wish to live,Assisted suicide gives dignity to the person that wants to commit it,-1,0
22027,We should subsidize journalism,journalism should not be subsided as this would call into question whether the media are truly independent and would be a conflict of interest.,It is preferable to spend the money elsewhere,-1,0
15614,We should fight urbanization,the more crowded a place become the more crime rises.,Urbanization harms the environment,1,0
7717,We should abolish the right to keep and bear arms,we should stop giving guns to mentally unstable people.,Guns lead to accidental deaths,1,0
23191,We should subsidize space exploration,we need to explore space so we can find minerals that are getting depleted on our planet,Space exploration unravels information about the universe,1,0
16285,We should introduce compulsory voting,being forced to do anything inhibits freedom.,Citizens have a right not to vote,-1,1
3369,We should abandon marriage,marriage is a sacred thing for many people and should not be abandoned.,Marriage provides important financial benefits,-1,0
16404,We should introduce compulsory voting,compulsory voting makes for more informed voters,Compulsory voting will cause more people to become interested in politics,1,1
584,Assisted suicide should be a criminal offence,Giving someone the medicine to end a life other than natural causes is assisting in murder.,Assisted suicide is akin to killing someone,1,1
2975,The vow of celibacy should be abandoned,the vow of celibacy shouldn't be abandoned because it can lower the spread of stds,Celibacy is a strong religious belief,-1,0
13126,We should close Guantanamo Bay detention camp,"guantanamo bay detention camp is a large waste of tax payer money, especially since there are facilities within the country that can serve the same purpose",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
4047,We should abandon marriage,we shouldn't abandon marriage because is important for faith and peace,Marriage makes people happy,-1,0
9684,We should adopt libertarianism,"libertarianism promotes political freedom of choice as its core value, and is the ultimate expression of democracy.",Libertarianism increases freedom in the political system,1,1
5525,We should abolish capital punishment,"Capital punishment often comes at a higher cost to the state and taxpayers than simply leaving someone in jail for life, meaning that abolishing capital punishment would save time and pressure on the courts.",The death penalty is ineffective in deterring crimes,1,0
4029,We should abandon marriage,we should not abandon marriage because it's a tradition and it shows the love and trust between two individuals.,"Marriage is important for people, either generally or because of religious/traditional reasons",-1,1
22793,We should subsidize space exploration,space exploration is needed to see how space can affect us here,Space exploration can help in colonizing the resources/lands of other planets,1,0
16168,We should fight urbanization,we should fight urbanization as it eats up our green spaces which we need to provide oxygen and food.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15015,We should end mandatory retirement,people are now living longer and staying healthy. they should be able to work as long as they are able to and contribute to our society.,We should let everyone retire when they are ready,1,1
2553,The vow of celibacy should be abandoned,the vow of celibacy does not have any bearing on whether a clergy member will be good at their job or not.,Celibacy is too pressuring/diffcult,1,0
13388,We should close Guantanamo Bay detention camp,guantanamo bay uses torture on it's prisoners which is cruel and inhumane.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
17257,We should legalize cannabis,cannabis has multiple documented health benefits,People should be allowed to do whatever they want to their own bodies,1,0
3478,We should abandon marriage,marriage is an out-dated patriarchal system of ownership of women that has no place in modern societies.,Most of the advantages of marriage are achieved by a monogamous relationship,1,0
8119,We should adopt an austerity regime,"austerity regime is wrong and only responsible, the government should deal with it and not all of us.",Austerity is unfair to the citizens,-1,1
3364,We should abandon marriage,marriage is a sacred bond that is highly regarded in various religions.,Marriage provides important financial benefits,-1,0
9442,We should adopt libertarianism,libertarianism allows people to live their best lives with no interference from the government.,Libertarianism increases individual freedom/liberties,1,1
1885,Homeschooling should be banned,"parents are usually not qualified to provide a suitable curriculum for their children. additionally, children are not exposed to the real world.",Parents are not qualified as teachers,1,1
16394,We should introduce compulsory voting,"compulsory voting is not an answer, because those people who do not care or know exactly what they are voting for may just vote for random things even though they may ultimately oppose what they are voting for.",Compulsory voting can cause people to vote in an uninformed/random manner,-1,1
10054,We should adopt libertarianism,we should not adopt libertarianism because we need stiff laws to keep the people in order.,Libertarianism harms minorities/those who are worse off,-1,0
1279,Homeschooling should be banned,homeschooling causes a decline in education.,Mainstream schools are essential to develop social skills,1,0
18290,We should legalize cannabis,we shouldn't legalize cannabis because it has been proven to increase the likelihood of mental illnesses such as depression,Cannabis harms the body,-1,1
11394,We should ban private military companies,private military companies can provide many security benefits within our country,Private military companies are well-trained/better equipped,-1,0
21305,We should prohibit women in combat,women are not as physically strong as men and may hinder operations.,Women should serve in safer roles,1,0
21158,We should prohibit women in combat,Woman are not as strong as men and would be a distraction on the battlefield,Women soldier capture is a big concern,1,0
14437,We should end affirmative action,"too many people depend on the ""poor me"" card to get ahead. if you want something, work hard for it.",Affirmative action perpetuates prejudice,1,0
21738,We should prohibit women in combat,women should not be in combat because they might serve as a distraction or not be able to keep up,Women soldier capture is a big concern,1,0
10278,We should ban human cloning,human cloning can be useful for genetic research to help us understand more about treating and preventing diseases,Cloning can be used for organ replication,-1,0
6590,We should abolish intellectual property rights,"intellectual property rights should not be legally enforced, because anyone who creates intellectual property has the obligation to share that creation with the world in order to help educate or edify others.",Intellectual property rights waste money,1,0
5326,We should abolish capital punishment,capital punishment is a strong deterrent. if someone know they will be put to death for committing a crime they will be less likely to do it.,The death penalty helps the victim/their family,-1,0
20924,We should prohibit women in combat,There are cases where women have excelled in combat especially as fighter pilots and strategic leadership.,There should be equality between men and women.,-1,0
300,Assisted suicide should be a criminal offence,Assisted suicide should be a crime to prevent greedy individuals from killing their family member to get their money and property,Assisted suicide allows people to solicit someone to die to their own benefit,1,1
21766,We should prohibit women in combat,women who have the right training should be allowed to serve their countries in combat.,There should be equality between men and women.,-1,0
9970,We should adopt libertarianism,We should adopt libertarianism because individuals know their own best interests better than any third party.,Libertarianism increases freedom in the political system,1,0
5920,We should abolish capital punishment,The death penalty goes against our most basic human right - the right to life,State-sanctioned killing is principally wrong,1,1
18794,We should legalize prostitution,"Prostitution doesn't pose any larger physical threat to the individual than other manual labor jobs. Dancers destroy their bones and construction workers their backs, if those are legal prostitution needs to be as well.",Legalizing sex work will allow to regulate those in the profession ,1,0
10803,We should ban human cloning,it is not known what negative effects human cloning may have on the human race.,Cloning is unsafe,1,0
15558,We should fight urbanization,"if we fight urbanization, there would be less pollution",Urbanization causes crime,1,0
7591,We should abolish the right to keep and bear arms,we should abolish the right to keep and bear arms as this right has gotten out of hand with too many mass shootings.,Banning guns would save lives,1,0
17233,We should legalize cannabis,cannabis has many benefits to cancer patients and people with other painful conditions.,People should be allowed to do whatever they want to their own bodies,1,0
12877,We should ban the use of child actors,we should ban the use of child actors because it robs them of their childhood and forces them to grow up too fast.,Child performers are at risk of exploitation,1,0
15006,We should end mandatory retirement,people are living longer and we do not have the right to stop them from working if that is what they want to do.,A mandatory retirement age decreases institutional knowledge,1,0
11739,We should ban private military companies,they are regulated differently and might not act according to standard rules,Private military companies cannot be trusted to be loyal to the hiring country,1,0
18576,We should legalize prostitution,legalizing prostitution will further demean a woman or man and result in unnecessary violence.,Legalizing sex work will increase immoral behaviour like pimping/organized crime/trafficking,-1,0
19095,We should legalize prostitution,We should legalize prostitution because it is a victimless crime and many prostitutes enter the profession of their own free will.,Legalizing sex work boosts the economy,1,0
18944,We should legalize prostitution,prostitution needs to remain illegal as it is not fair to a woman to have to sell their bodies in order to make a decent wage.,Selling one's body is immoral,-1,1
14153,We should end affirmative action,affirmative action is still needed to correct institutional discrimination.,Affirmative action reduces discrimination,-1,1
10995,We should ban human cloning,"we should explore human cloning as an advancement of science, the medical potential is immense",Cloning can be used for organ replication,-1,0
17314,We should legalize cannabis,"cannabis is a hallucinogenic product that can harm a persons memory, lower their inhibitions and cause a person to make dangerous choices and is addictive. all of these behaviors can be destructive.",Cannabis is a gateway-drug/addictive,-1,0
17312,We should legalize cannabis,"cannabis is a gateway drug. studies have shown that a significant number of cannabis users go on to try stronger drugs such as opioids, cocaine and heroin",Legal cannabis will boost the black-market/criminal activity,-1,0
4870,We should abandon the use of school uniform,the school uniform minimizes students' creative thinking. we must eliminate the use of school uniforms to achieve better student performance in young people,School uniform is harming the student's self expression,1,0
21360,We should prohibit women in combat,Women are strong and smart and are a great asset to a unit in combat.,Women can create unique skills/strategies,-1,0
14482,We should end affirmative action,we should end affirmative action because is important is some activities,Affirmative action is ineffective,1,0
14251,We should end affirmative action,affirmative action takes the focus away from qualified candidates and is therefore unfair.,Affirmative action perpetuates prejudice,1,0
1351,Homeschooling should be banned,Homeschooling gives kids the opportunity to learn at their own pace which helps them excel in areas they may have failed at in public school.,Homeschools can be personalized to the child's pace/needs,-1,1
9253,We should adopt atheism,we should not adopt atheism because everyone should have something to believe in.,Atheism lacks morality,-1,0
13505,We should close Guantanamo Bay detention camp,it enable the us to interrogate suspects without them endangering the us mainland.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
18898,We should legalize prostitution,prostitution is inherently dangerous to women. they are treated harshly and without respect. they are also subjected to deadly diseases,Selling one's body is immoral,-1,0
15324,We should fight for the abolition of nuclear weapons,"nuclear deterrent stops one country from attacking another for fear that the other country could retaliate with nuclear weapons so, by removing that deterrent, the risk becomes greater",Nuclear weapons is essential for protection and deterrence,-1,1
14537,We should end affirmative action,we should end affirmative action because this approach give an unfair advantage to certain groups of people. all people should earn rewards based on their production.,Affirmative action reduces quality,1,0
2364,The vow of celibacy should be abandoned,it is a requirement for christianity and each religion has its rules and must be respected,Removing celibacy could lead to sexually reckless acts,-1,0
18211,We should legalize cannabis,we should legalize cannabis because it would cut down on crime and illegal dealings.,Cannabis is financially beneficial,1,0
5971,We should abolish capital punishment,the death penalty typically brings the opposite of what survivors of crime most need,The death penalty irreversible,1,0
3924,We should abandon marriage,The monogamy of marriage reduces health risks such as sexually transmitted diseases.,Marriage benefits children,-1,0
21384,We should prohibit women in combat,Women bring a lot of intelligence and strategy when they go into combat that enhances the effectiveness of their units.,There should be equality between men and women.,-1,0
14698,We should end mandatory retirement,"if we don't have mandatory retirement, then it will be more difficult for the younger generation to receive promotions at work.",A mandatory retirement age creates opportunities for other workers,-1,1
10078,We should adopt libertarianism,we shouldn't adopt libertarianism because it means every man for himself for better or worse,Libertarianism harms minorities/those who are worse off,-1,0
23218,We should subsidize space exploration,we should continue to subsidize space exploration because we need to know if there is viable places besides earth that may be a resource to us in the future.,Space exploration improves science/technology,1,0
5946,We should abolish capital punishment,The death penalty is incompatible with human rights and human dignity,The death penalty irreversible,1,0
1212,Homeschooling should be banned,homeschooling allows for one on one teaching as well as allowing a student to learn in a safe environment,The home is a good learning environment,-1,1
1869,Homeschooling should be banned,parents are free to educate their children how they see fit,Parents should be permitted to choose the education of their children,-1,1
8189,We should adopt an austerity regime,austerity regimes needs to be adopted to reduce budget deficits and debt crises,Austerity is necessary to reduce deficits or pay debts,1,1
23385,We should subsidize vocational education,all education should be subsidized because education creates better people and a better world.,vocational education better fits many students,1,0
5602,We should abolish capital punishment,Capital punishment wrongly gives governments the power to take human life.,The death penalty is a waste of resources,1,0
15583,We should fight urbanization,"Lots of trees get cut down every year to make urban cities, that's bad for the environment",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
9626,We should adopt libertarianism,"libertarianism is the maximum expression of freedom. the state should not be the one who decrees the way of life of citizens. libertarianism brings human, professional and economic growth",Libertarianism increases individual freedom/liberties,1,1
12232,We should ban the use of child actors,child actors are useful as it allows these children to earn a living doing something they enjoy.,Child performers are necessary for roles,-1,0
13648,We should close Guantanamo Bay detention camp,the camp should remain open and it keep society safe,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
23817,We should subsidize vocational education,vocational education serves the public good.,vocational education better fits many students,1,0
4421,We should abandon the use of school uniform,School uniforms create more discipline among students and faculty.,Children can still express themselves using other means,-1,0
3311,We should abandon marriage,marriage in an obsolete institution that legally entangles people and does not let them free without incuring costs.,Marriages tie up people with unfair obligations,1,1
15203,We should end mandatory retirement,we should end mandatory retirement because no one has the right to tell another person when they have to stop working. it is an individual's choice and should be left up to them when they wish to call it quits.,A mandatory retirement age harms the economy,1,0
7152,We should abolish the right to keep and bear arms,it is in the constitution that we can keep and bear arms.,Gun ownership promotes self protection,-1,0
20681,We should prohibit flag burning,"the right to free speech also includes flag burning, which is used to express an opinion.",flag burning is justified due to freedom of expression,-1,1
7121,We should abolish the right to keep and bear arms,Individuals who live in remote areas need to be able to protect themselves,Gun ownership is a right,-1,0
11017,We should ban human cloning,we should not ban human cloning because it can save lives due to the possibility of cloning organs such as hearts.,Cloning can be used to create more advanced humans,-1,0
