,Unnamed: 0,topic,argument,key_point,stance,label
1891,6072,We should abolish capital punishment,"Unlike prison sentences, the death penalty is irreversible and irreparable",The death penalty irreversible,1,1
388,10525,We should ban human cloning,human cloning is not what nature intended for reproduction,Cloning is unethical/anti-religious,1,0
3553,12607,We should ban the use of child actors,"many child actors go on to being adult actors without any problems. if anything, perhaps more screening of children before allowing them to go into the profession.",Acting may be the child's dream,-1,0
8892,14243,We should end affirmative action,affirmative action shouldn't end because it helps those that are usually walked on in life a chance to suceed,Affirmative action boosts diversity,-1,0
15354,6383,We should abolish intellectual property rights,intellectual property rights are a barrier to innovation and further improvements to an idea by blocking others capitalising on ideas and technology,Intellectual property rights harm creativity/innovation,1,1
9181,14532,We should end affirmative action,we should end affirmative action because students who can't do the work are being admitted into programs they can't handle accedimically and thus fail out of the program.,Affirmative action is not just,1,0
8930,14281,We should end affirmative action,"By promoting diversity, affirmative action helps diminish negative stereotypes.",Affirmative action is necessary to compensate for the past,-1,0
6951,20092,We should legalize sex selection,"The third world already suffers from an imbalanced birth rate with more men than woman born. Making it legally possible will worsen the problems we see today- difficulty to find a wife, restlessness and violence.",Sex selection can lead to gender imbalance,-1,1
6664,19805,We should legalize sex selection,sex selection is interfering with the natural process and should stay illegal.,It is unethical/unhealthy for parents to intervene,-1,1
7844,15193,We should end mandatory retirement,we should end mandatory retirement because it should be up to each individual what age they feel they are unable to work any longer,We should let everyone retire when they are ready,1,1
2839,13865,We should close Guantanamo Bay detention camp,"we should close guantanamo bay since the treatment of these inmates is likely inhumane and some are there with no real proof they belong there, but will never even get a trial.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
10880,7743,We should abolish the right to keep and bear arms,with school shootings every month we need to do something to prevent the slaughter of our children.,Banning guns would save lives,1,0
1703,5884,We should abolish capital punishment,some people have committed such unspeakable crimes that they don't deserve to live,The death penalty is acceptable in cases of severe crimes,-1,1
10495,7358,We should abolish the right to keep and bear arms,the right to bear arms should be abolished to prevent accidental gun deaths,Guns can fall into the wrong hands,1,0
3091,12145,We should ban the use of child actors,child actors are needed to play the roles of children,Child performers are necessary for roles,-1,1
2889,13915,We should close Guantanamo Bay detention camp,with the proper corrections guantanamo could be a model prison for terrorists and dangerous criminals,Closing the Guantanamo bay detention camp would harm national security,-1,0
4648,4751,We should abandon the use of school uniform,school uniforms stifle the ability of kids to be creative in how they dress and express themselves.,School uniforms are often uncomfortable/sexist,1,0
12893,15986,We should fight urbanization,urbanization is one of the causes of climate change,Urbanization harms the environment,1,1
852,10989,We should ban human cloning,we should ban human cloning because we could all end up with designer babies and everyone will be the same.,Cloning is unnatural,1,0
930,11067,We should ban human cloning,we shouldn't ban human cloning because it can lead to a perfect human race without flaws,Cloning promotes science/research,-1,0
11189,17071,We should legalize cannabis,"because cannabis helps regulate body weight, it only makes sense that it would help prevent and regulate diabetes.",Alcohol and tobacco are more harmful drugs yet remain legal,1,0
9413,11243,We should ban private military companies,private military companies are dangerous. they are nothing more than mercenaries following the whims of their boss.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
5976,21686,We should prohibit women in combat,women should be prohibited in combat because they are physically weaker than men and may well slow down combat missions.,Women cannot overcome physical/emotional/mental barriers,1,1
2163,13189,We should close Guantanamo Bay detention camp,guantanamo bay houses many terrorists who would not be able to survive in any other prison setting,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
3588,12642,We should ban the use of child actors,protects children from being overworked,Child performers are losing their childhood,1,0
3288,12342,We should ban the use of child actors,child actors should be banned as they are not given a chance to live a normal life,Child performers have a lot of pressure,1,0
3920,12974,We should ban the use of child actors,We should not ban the use of child actors since they are well supervised and the industry are regulated to protect them.,Acting may be the child's dream,-1,0
13778,23028,We should subsidize space exploration,"the country only has a certain amount of money, and it would be used better to help people here on earth than to explore space.",Space exploration is expensive,-1,0
10775,7638,We should abolish the right to keep and bear arms,we should abolish this because many people have got accidentally shot or the weapons have fallen into the wrong hands and caused much more damage.,Banning guns would save lives,1,0
1139,5320,We should abolish capital punishment,capital punishment is a needed last threat to keep kids in line how need discipline in their lives.,The death penalty saves costs to the state,-1,0
8988,14339,We should end affirmative action,it is time to judge each person on their skills and talents. all should compete on a level field,Affirmative action diminishes the achievements of minorities,1,0
11279,17161,We should legalize cannabis,cannabis carries carcinogenic risks; government should minimize risks.,Cannabis increases lack-of-judgement/accidents,-1,0
12330,18212,We should legalize cannabis,we should legalize cannabis because it would cut down on crime and illegal dealings.,Cannabis is safe/healthy/pain-relief,1,0
6100,19241,We should legalize sex selection,"countries that used sex selection, like china, now have a problem with two many older men and not enough women to marry them and have more children for the next generation.",Sex selection is against tradition,-1,0
8270,22125,We should subsidize journalism,"Subsidization will allow journals to act on stories that are most important instead of just those that will get them the most money, which means you will get more airing of important but less catchy stories.",Subsidies will increase the quality of journalism,1,1
5799,21509,We should prohibit women in combat,women have shown the strength and ability to be able to fight alongside men.,Women can create unique skills/strategies,-1,0
14447,319,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because after they are dead no one will know what actually happened whether it was assisted suicide or if it was murder,People do not have the right to self-harm/harm others,1,0
1101,5282,We should abolish capital punishment,capital punishment helps deter serious crime.,The death penalty is acceptable in cases of severe crimes,-1,0
16668,2813,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned as it is old school and we need to get updated as a society.,Celibacy reduces the pool of people wanting to become priests,1,0
5327,21037,We should prohibit women in combat,we should not prohibit women in combat because they have every much right to fight for their country as men.,Women can overcome differences and be just as capable in combat,-1,0
1669,5850,We should abolish capital punishment,"Since abolishing the death penalty in 1976, murder rate in Canada has steadily declined and as of 2016 was at its lowest since 1966",State-sanctioned killing is principally wrong,1,0
4019,4122,We should abandon the use of school uniform,"it is cheaper for parents to buy school uniforms, which is helpful to parents that are struggling financially.",School uniforms create a sense of equality/unity,-1,0
4085,4188,We should abandon the use of school uniform,school uniform are just right because otherwise will be recognized between kids who is rich and who is not.,School uniforms create a sense of equality/unity,-1,1
8790,14141,We should end affirmative action,affirmative action is reverse discrimination and gives jobs to people based on the fact that they are a minority when someone in the majority could be more qualified.,Affirmative action diminishes the achievements of minorities,1,0
3114,12168,We should ban the use of child actors,child actors are notorious for being groomed by the industry and abused. we must keep them safe.,Being a performer harms the child's education,1,0
5629,21339,We should prohibit women in combat,women are physically weaker than men so it does not make sense to allow them to engage in combat.,Women cannot overcome physical/emotional/mental barriers,1,1
5901,21611,We should prohibit women in combat,women should be able to fight if they are strong enough,There should be equality between men and women.,-1,0
15368,6397,We should abolish intellectual property rights,"Intellectual property rights are ephemeral and hard to define. How do you protect an idea once it has been voiced, They are useless and should be banned.",Intellectual property rights waste money,1,0
16565,2710,The vow of celibacy should be abandoned,the vow of celibacy is outdated in today's society and no longer has any value.,Celibacy is unhealthy/unnatural,1,0
8734,14085,We should end affirmative action,affirmative action is just racism in a pretty dress. we need to end this now. we cannot allow racism to be okay in any format.,Affirmative action diminishes the achievements of minorities,1,0
11101,15473,We should fight for the abolition of nuclear weapons,"There is no justification for mass destruction. Therefore, nuclear weapons are inherently immoral. Same as private persons should not be able to own assault weapons, the states should be barred from creating and owning nuclear weapons.",Nuclear weapons can fall into the wrong hands,1,0
1311,5492,We should abolish capital punishment,"capital punishment is too risky as sometimes innocent people are killed. unless it can be known for certain that a person is guilty, capital punishment wiill always present too much of a risk.",State-sanctioned killing is principally wrong,1,0
11494,17376,We should legalize cannabis,"cannabis is known for its medicinal properties, people should have the freedom to use what calms their pain",Cannabis is financially beneficial,1,0
13698,22948,We should subsidize space exploration,"space is the last unexplored frontier, and has many possibilities for scientific advancement",Space exploration improves science/technology,1,1
11116,15488,We should fight for the abolition of nuclear weapons,we must fight to have a safe world for our next generations,Nuclear weapons provoke or escalate a disastrous military action,1,0
4825,4928,We should abandon the use of school uniform,uniforms allow children to concentrate on learning and not fashion,School uniforms create a sense of equality/unity,-1,0
63,10200,We should ban human cloning,cloning is controversial and it is against religious ethics,Cloning is unnatural,1,0
5686,21396,We should prohibit women in combat,women can be as physically capable as men and because they think differently to men can bring a different perspective that could be invaluable in combat.,Women should be able to serve in combat if they choose to,-1,0
9156,14507,We should end affirmative action,We should end affirmative action because it is usually implemented in a way that hurts less privileged people rather than the most privileged people.,Affirmative action is not just,1,0
2644,13670,We should close Guantanamo Bay detention camp,the guantanamo bay camp is necessary for national security,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
2852,13878,We should close Guantanamo Bay detention camp,we should not close guantanamo bay as it is one of a small number of highly secure detention camps in which intelligence against future threats can be gathered and which may help to act as a deterrent.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
12474,15567,We should fight urbanization,it could provide more jobs and promote growth for businesses.,Urbanization benefits the environment,-1,0
7214,20355,We should legalize sex selection,we should not mess with nature due to selfishness,Sex selection is expensive,-1,0
9665,11495,We should ban private military companies,private military companies might be engaged in times of conflict when regular national military service is not eunough,"Private military companies can supplement regular armies in specific tasks that armies cannot, or do not want, to do",-1,1
15643,6672,We should abolish intellectual property rights,"maintaining intellectual property rights for all is too expensive, and maintaining these rights might restrict innovation in certain sectors.",Intellectual property rights harm creativity/innovation,1,1
7688,15037,We should end mandatory retirement,people should be able to work as long as they want to.,A mandatory retirement age decreases institutional knowledge,1,0
694,10831,We should ban human cloning,the technology behind human cloning could lead to other breakthroughs and should be explored in a limited way.,Cloning can be used for organ replication,-1,0
5026,20736,We should prohibit women in combat,"all citizens should be given equal opportunity. if a woman wants to support her country on the battlefield, she should be able to do so.",Women should be accepted as long as they pass the tests,-1,0
384,10521,We should ban human cloning,human cloning is messing with nature and also with some religion too and should be banned ad hock.,Cloning is unethical/anti-religious,1,1
3761,12815,We should ban the use of child actors,using child actors is exploitative and should be viewed as the same as child labor.,Being a performer harms the child's education,1,0
4607,4710,We should abandon the use of school uniform,School uniforms reinforce a gender binary by often requiring women to wear traditionally feminine clothing like skirts and dresses and men to wear traditionally masculine pants.,School uniforms are expensive,1,0
4886,4989,We should abandon the use of school uniform,"We should abandon the use of school uniform because children are still very aware of financial gaps- communication is the answer to this, not ""dressing up""- this only create a false sense of equality.",School uniforms increase conformity or harm individuality,1,0
1976,6157,We should abolish capital punishment,"When someone takes a life, they forfeit all rights to their own life and should be punished to the fullest extent of the law.",The death penalty helps the victim/their family,-1,0
8292,22147,We should subsidize journalism,subsidizing journalism can lead to biased reporting as news outlets will be influenced by those who subsidize them,Journalism is like every other business and if it is not sustainable it should fail,-1,0
15849,6878,We should abolish intellectual property rights,We should not abolish intellectual property rights as people should be able to profit from the developments that they make.,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,1
6033,21743,We should prohibit women in combat,Women should not be on the front lines in combat because they will take longer to recover from what they see emotionally.,Women soldier capture is a big concern,1,0
1852,6033,We should abolish capital punishment,there have been instances where the person that faces capital punishment was later found to be not guilty of the crime that they have been accused of.,The death penalty irreversible,1,1
11959,17841,We should legalize cannabis,legalizing cannabis would save us money we waste on law enforcement and imprisonment for this nonviolent offense.,If cannabis was legalized it could be regulated,1,0
5074,20784,We should prohibit women in combat,Equal rights for women makes it obvious that they also have the equal right to be part of our combat forces.,Women can overcome differences and be just as capable in combat,-1,0
12559,15652,We should fight urbanization,urbanisation leads to the loss of countryside,Urbanization is causing a strain on the cities' resources,1,0
1353,5534,We should abolish capital punishment,"capital punishment provides a more effective deterrent that simple fines, penalties or light sentences in prison.",The death penalty prevents crimes,-1,1
2005,13031,We should close Guantanamo Bay detention camp,"By violating the human rights of detainees at Guantanamo Bay, the U.S. loses its authority to request from other countries to stop their human rights violations.",The Guantanamo bay detention camp is expensive,1,0
6606,19747,We should legalize sex selection,"sex selection goes against nature and should not be legalized, it's like playing god.",Sex selection will create abortions/infanticide,-1,0
13191,22441,We should subsidize space exploration,exploration of space is important to gaining knowledge of the universe,Space exploration can help in colonizing the resources/lands of other planets,1,0
16496,2641,The vow of celibacy should be abandoned,"the vow of celibacy is an outdated concept that imposes impossible standards and restrictions, fostering harmful feeling of guilt and failure amongst those in religious walks of life.",Celibacy is unhealthy/unnatural,1,0
333,10470,We should ban human cloning,human cloning is a good thing for science,Cloning promotes health,-1,0
9213,14564,We should end affirmative action,we should not end affirmative action because it helps less privileged people advance.,Affirmative action is necessary to compensate for the past,-1,0
6838,19979,We should legalize sex selection,sex selection will have troublesome effects on gender disparity.,Sex selection is against tradition,-1,0
5851,21561,We should prohibit women in combat,"Women in combat can be an unwanted distraction, they can also be a serious liability on the battlefield that can cost lives. Combat should be left to the men like it's always been.",Women cannot overcome physical/emotional/mental barriers,1,0
2837,13863,We should close Guantanamo Bay detention camp,"we should close guantanamo bay since the treatment of these inmates is likely inhumane and some are there with no real proof they belong there, but will never even get a trial.",The Guantanamo bay detention camp is expensive,1,0
8633,13984,We should end affirmative action,affirmative action gives extra support and privileged to groups of people that might have been held back in the past. but today people are no longer suppressed as before so no extra help should be needed.,Affirmative action perpetuates prejudice,1,0
14149,21,Assisted suicide should be a criminal offence,a person should have the right to die on their own terms,Assisted suicide reduces suffering,-1,0
13546,22796,We should subsidize space exploration,"space exploration is nice but we need to deal with things here on earth first, such as climate change",Space exploration can be carried by the private sector,-1,0
7318,14667,We should end mandatory retirement,Forcing members of a profession to retire at a certain age creates an experience drain,We should let everyone retire when they are ready,1,0
14470,342,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it is morally wrong,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
15829,6858,We should abolish intellectual property rights,we should ban intellectual property rights because not everyone sees issue such as copyright in the same way. there can be loopholes which people abuse.,Intellectual property rights are unfair,1,0
7923,21778,We should subsidize journalism,better journalism is needed to keep our governments in check and the general population in the know,A subsidy is important to make journalism viable,1,0
3945,12999,We should ban the use of child actors,"we shouldn't ban the use of child actors. i think this role can be good for children, it opens up career doors, and who would fill all the roles that need a child not an adult..",The parents should decide for their child,-1,0
7948,21803,We should subsidize journalism,"high-quality journalism requires time, expertise, and research. all of this requires money.",Subsidy increases objectivity in reporting,1,0
9608,11438,We should ban private military companies,private military companies give rise to some unethical practices as they are not under the same scrutiny as government military.,Private military companies are less ethical and violate rights or commit crimes,1,1
8453,22308,We should subsidize journalism,we need to subsidize journalism so that it continues to draw in good people,Subsidy increases objectivity in reporting,1,0
16974,3119,The vow of celibacy should be abandoned,"we are all open to temptation even those who have vowed celibacy. denial can lead to depression, anxiety and increasingly the chance of inappropriate actions to secretly meet desires.",Celibacy is outdated,1,0
7354,14703,We should end mandatory retirement,in today's society people are living to a greater age and we should not penalise those people who want to continue working by forcing them to retire.,A mandatory retirement is not fair/discriminatory,1,0
9744,11574,We should ban private military companies,private military companies serve a purpose especially in war torn areas and a lot of military veterans,"Private military companies can supplement regular armies in specific tasks that armies cannot, or do not want, to do",-1,1
9189,14540,We should end affirmative action,we should end affirmative action since it unfairly promotes people based on their minority instead of promoting people more suited for the job. it's reverse discrimination.,Affirmative action perpetuates prejudice,1,0
6949,20090,We should legalize sex selection,the selection of sex is a valid option for couples who wish to take it,Sex selection will prevent abortions/infanticide,1,0
7745,15094,We should end mandatory retirement,prohibiting mandatory retirement promotes labour market supply and removes barriers to older people participating in society,A mandatory retirement is not fair/discriminatory,1,0
3406,12460,We should ban the use of child actors,children should be free to have fun and enjoy life not made to work in hire pressure situations so we should ban the use of child actors.,Child performers tend to develop problems later in life,1,0
4249,4352,We should abandon the use of school uniform,School uniforms can be less comfortable than students' regular clothes.,School uniform is harming the student's self expression,1,0
7789,15138,We should end mandatory retirement,"There is ample research to prove that, if given that opportunity, older workers are just as capable and productive as younger workers",A mandatory retirement age decreases institutional knowledge,1,0
13137,16230,We should fight urbanization,we should not fight urbanization as growth only provides more opportunities for a community.,Urbanization benefits the environment,-1,0
3751,12805,We should ban the use of child actors,use of child actors gives us a lot of great shows we wouldn't have if there were not child actors,Child performers are necessary for roles,-1,1
4299,4402,We should abandon the use of school uniform,School uniforms compromise free public school education by creating an additional cost.,School uniform is harming the student's self expression,1,0
7832,15181,We should end mandatory retirement,"We should end mandatory retirement because it discriminates against people due to their age, which is beyond their control.",A mandatory retirement is not fair/discriminatory,1,1
12905,15998,We should fight urbanization,urbanization is the answer for the overwhelming population.,Cities offer more opportunities,-1,0
8057,21912,We should subsidize journalism,"Journalism is essential for an informed democracy, so better journalism means more effective democracy.",A subsidy is important to make journalism viable,1,0
8814,14165,We should end affirmative action,"affirmative action is unfair to those that don't fit into a group that's been labeled ""discriminated against in the past"". anyone may have risen from a struggle and deserves equal opportunity.",Affirmative action reduces quality,1,0
5063,20773,We should prohibit women in combat,due to their physical makeup women do not naturally have the strength that men do and they would be at an unfair disadvantage in combat,Women should serve in safer roles,1,0
6015,21725,We should prohibit women in combat,women should not be fighting on the front lines or in situations where they need to rescue or save men so they should be prohibited from combat.,Women soldier capture is a big concern,1,0
13639,22889,We should subsidize space exploration,space exploration provides important scientific discoveries,Space exploration improves science/technology,1,1
4287,4390,We should abandon the use of school uniform,school uniforms can provide a sense of community to students that can bolster learning and should not be abandoned,School uniforms create a sense of equality/unity,-1,1
8545,22400,We should subsidize journalism,we should subsidize journalism to gain a new market of information.,A subsidy is important to make journalism viable,1,0
1554,5735,We should abolish capital punishment,it is inhumane and unnecessary it teaches that violence is a solution it can open the door to abuse,State-sanctioned killing is principally wrong,1,1
5453,21163,We should prohibit women in combat,"woman are often as fit and strong as men, both mentally and physically, and should be allowed in combat if they choose",Women should be accepted as long as they pass the tests,-1,0
10829,7692,We should abolish the right to keep and bear arms,we should not abolish the right to keep and bear arms because people have a right to defend themselves if someone has the intention of harming you or breaking into your house.,Gun ownership is a right,-1,1
776,10913,We should ban human cloning,"we have no right to play god, especially if the science falls into the wrong hands, we could end up creating a frankenstein's monster.",Cloning is unethical/anti-religious,1,1
12737,15830,We should fight urbanization,"urbanization goes hand in hand with mass transit, leading to more jobs and an easier way to get to those jobs, which benefits everybody.",Cities offer more opportunities,-1,1
16080,2225,The vow of celibacy should be abandoned,celibacy is an outdated thinking that is not realistic,Celibacy leads to wrong sexual behaviour,1,0
13576,22826,We should subsidize space exploration,space exploration is the next frontier.,Space exploration improves science/technology,1,0
9728,11558,We should ban private military companies,private military companies provide valuable services in areas that are not served by enough military personnel,Private military companies increase safety,-1,0
6603,19744,We should legalize sex selection,"sex selection goes against nature and should not be legalized, it's like playing god.",Sex selection can lead to gender imbalance,-1,0
4650,4753,We should abandon the use of school uniform,school uniforms stops richer pupils from showing off and removes status markers so all can be treated the same.,Children can still express themselves using other means,-1,0
4815,4918,We should abandon the use of school uniform,they prevent dress code violations and limit pupils indesicivnes in choosing what to wear.,Children can still express themselves using other means,-1,0
1021,5202,We should abolish capital punishment,capital punishment can often cause great pain when being implemented and does not deter violent crime which is often committed in the throes of rage not to mention the injustice to the wrongly convicted.,State-sanctioned killing is principally wrong,1,0
12550,15643,We should fight urbanization,urban development of neighborhoods leads to more crime and violence..,Urbanization is causing a strain on the cities' resources,1,0
2504,13530,We should close Guantanamo Bay detention camp,it is inhumane and there is no oversight over how it is run.,Detainees have the right to trial in US courts,1,0
4750,4853,We should abandon the use of school uniform,the school uniform is better because the students dress properly,School uniforms encourage discipline or focus on learning,-1,0
13408,22658,We should subsidize space exploration,space exploration has the ability to solve the problem of limited materials on earth,Space exploration improves science/technology,1,0
641,10778,We should ban human cloning,if we begin to play god with our scientific advances that could very well lead to our demise.,Cloning is not understood enough yet,1,0
2142,13168,We should close Guantanamo Bay detention camp,guantanamo bay has a bad reputation so close it and move the prisoners to another location,The Guantanamo bay detention camp is expensive,1,0
3959,13013,We should ban the use of child actors,without child actors there will be no characters for actual children to relate to,Child performers should not be banned as long as there is supervision/regulation,-1,0
16625,2770,The vow of celibacy should be abandoned,the vow of celibacy must be kept in order for the church to remain faithful to tradition. otherwise it is no longer the same religion.,Priests choose to be celibates,-1,0
3886,12940,We should ban the use of child actors,"we should not ban the use of child actors because even from a young age, some people know that acting is a career they legitimately want to pursue. they're not being forced into it.",Acting may be the child's dream,-1,1
14843,715,Assisted suicide should be a criminal offence,Legalizing assisted suicide may cause undo stress on other people with terminal illnesses. It might cause them to wonder if they are an undo burden on friends and family.,People do not have the right to self-harm/harm others,1,0
10476,7339,We should abolish the right to keep and bear arms,"the right to bear arms is outdated. it was created when weapons we're vastly different, no handguns or automatic weapons existed. there are no reasons for civilians to have these dangerous weapons.",Guns lead to accidental deaths,1,0
7864,15213,We should end mandatory retirement,we should end mandatory retirement cause not everybody wants to retire from their jobs,A mandatory retirement age decreases institutional knowledge,1,0
2352,13378,We should close Guantanamo Bay detention camp,guantanamo bay treats the prisoners barbarically; it must be closed down,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13129,16222,We should fight urbanization,"we should fight urbanization to avoid overpopulated area, overpopulated will cause lots of problems",Restrictions on migration would benefit people in the rural areas economically/socially,1,0
10565,7428,We should abolish the right to keep and bear arms,the right to keep and bear arms is beneficial to the extent that people have to defend themselves from being victims of theft and protect their integrity,Gun ownership promotes self protection,-1,1
9383,11213,We should ban private military companies,private military companies allow people with money to hire their own armies to force others to do what they want. military forces should only be allowed at national level.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
9059,14410,We should end affirmative action,the affirmative action is discriminatory for those people who do not enter their parameters,Affirmative action is ineffective,1,0
6835,19976,We should legalize sex selection,sex selection will have devastating consequences for gender imbalance.,Sex selection will create abortions/infanticide,-1,0
14464,336,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it could force some doctors to perform this act without their consent,People who are ill do not have clear judgement and are in need of help,1,0
8674,14025,We should end affirmative action,affirmative action helps with employment equity.,Affirmative action is necessary to compensate for the past,-1,0
1317,5498,We should abolish capital punishment,capital punishment is useless. imprisonment is actually way better since criminal court could incarcerate innocent people,The death penalty harms the disenfranchised,1,0
10914,15286,We should fight for the abolition of nuclear weapons,as it is becoming increasingly obvious that they are too dangerous to keep. they cause devastating destruction and in the wrong hands could cause the end of the world.,Nuclear weapons can fall into the wrong hands,1,1
4343,4446,We should abandon the use of school uniform,school uniforms do not allow a student to be an individual in regards to clothing and individuality is an important lesson that children need.,School uniform harms learning/creativity,1,0
2136,13162,We should close Guantanamo Bay detention camp,guantanamo bay gives the united states permission to break the rules of the geneva convention without repercussions.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
12263,18145,We should legalize cannabis,we should legalize cannabis as it can help aid the recovery of many medical needs that alternative medicines don't help,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
12093,17975,We should legalize cannabis,richard nixon scheduled cannabis along with harder drugs in order to disenfranchise voters who would oppose him. cannabis has equivalent harms to alcohol. therefore it should be legalized and regulated.,Cannabis is financially beneficial,1,0
7438,14787,We should end mandatory retirement,"Mandatory retirement discriminates people based on their age, as it doesn't take into account the capacity of the individual to perform their job at a high level.",A mandatory retirement is not fair/discriminatory,1,1
5527,21237,We should prohibit women in combat,women are just as capable as men and so it should be allowed,Women are an asset in combat,-1,0
14648,520,Assisted suicide should be a criminal offence,assisted suicides are less painful and are an act of mercy,The terminally ill would benefit from assisted suicide,-1,0
2776,13802,We should close Guantanamo Bay detention camp,we need to set an example for the rest of the world by ending this practice of torture and war criminality.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
14466,338,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it does not allow a person to die a natural death.,Assisted suicide should not be allowed because many times people can still get better,1,0
9313,11143,We should ban private military companies,military companies should not be banned because something things need to be private to keep certain information and things safe.,Private military companies are well-trained/better equipped,-1,0
9629,11459,We should ban private military companies,private military companies have no oversight and thus can commit atrocities with no repercussions.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
262,10399,We should ban human cloning,human cloning could help scientists find cures for diseases and epidemics.,Cloning helps those who can’t otherwise have a child,-1,0
9108,14459,We should end affirmative action,"we should be aiming for equality not reverse discrimination, end affirmative action and establish equal access for all",Affirmative action is ineffective,1,0
114,10251,We should ban human cloning,"human cloning allows for the study of genetic disorders, opening the door for huge leaps in medical science and disease cures.",Cloning can be used for organ replication,-1,0
1950,6131,We should abolish capital punishment,"we should do because if a person has committed a crime they have to live with it for the rest of their life in prison, if they are executed its the easy way out.",The death penalty is a waste of resources,1,0
8295,22150,We should subsidize journalism,subsidizing journalism could cause them to not report only what the government (or whoever is paying the bill) will allow them to.,Government intervention has the risk of inserting bias/harming objectivity,-1,1
7934,21789,We should subsidize journalism,Even the appearance of control through subsidies destroys the credibility of newspapers.,Government intervention has the risk of inserting bias/harming objectivity,-1,1
8823,14174,We should end affirmative action,"Affirmative action makes race the dominant factor in admissions and hiring procedures. Someone applying for a job or school should be judged based on merit, not on minority status.",Affirmative action diminishes the achievements of minorities,1,0
5503,21213,We should prohibit women in combat,women are feeble and should not be permitted to go into combat,Women soldier capture is a big concern,1,0
3261,12315,We should ban the use of child actors,"child actors lose their childhood by working at such a young age, growing up in a stressful, toxic environment, instead of a loving family.",Child performers are losing their childhood,1,1
4210,4313,We should abandon the use of school uniform,school uniforms are important because they may deter crime and increase student safety,School uniforms encourage discipline or focus on learning,-1,0
5259,20969,We should prohibit women in combat,"they are not as strong, or have the endurance that men do",Women in combat can be a distraction or harm the function of the military,1,0
3503,12557,We should ban the use of child actors,it is not right to ban child actors if the child wishes to go to work in that field and achieve their wishes and progress.,Acting may be the child's dream,-1,1
12634,15727,We should fight urbanization,urbanization can leave villages and towns as near ghost towns. urbanization can also lead to the break up of families as the elderly and young tend to be left behind.,Urbanization causes crime,1,0
6654,19795,We should legalize sex selection,sex selection is all normal. parents should be free to choose which of a son or a daughter they want to raise,Sex selection will prevent abortions/infanticide,1,0
14416,288,Assisted suicide should be a criminal offence,assisted suicide is the same as murder and therefore should be illegal.,People who are ill do not have clear judgement and are in need of help,1,0
9004,14355,We should end affirmative action,It's unfair to the clients of any organization to deal with the beneficiaries of affirmative action.,Affirmative action reduces quality,1,0
4957,5060,We should abandon the use of school uniform,we should not abandon the use of school uniform because children won't be compared with other children on what they are wearing when everyone is wearing the same thing,School uniforms saves costs,-1,0
4276,4379,We should abandon the use of school uniform,School uniforms can help parents save money on outfits.,School uniform reduces bullying,-1,0
2672,13698,We should close Guantanamo Bay detention camp,the need for guantanamo bay has come and gone. it's time to close down that house of torture and move on.,Detainees have the right to trial in US courts,1,0
2140,13166,We should close Guantanamo Bay detention camp,guantanamo bay has a bad reputation so close it and move the prisoners to another location,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,1
4604,4707,We should abandon the use of school uniform,school uniforms put an unneeded burden on poor families wherein they have to purchase uniforms yearly which are often not found in thrift or used environments and still provide other clothing on top.,School uniforms increase conformity or harm individuality,1,0
8884,14235,We should end affirmative action,affirmative action should be ended because it still reinforces sterotypes,Affirmative action perpetuates prejudice,1,1
10849,7712,We should abolish the right to keep and bear arms,we should not eliminate the right to have and carry weapons because they can be useful for self-defense,Gun ownership is a right,-1,0
16965,3110,The vow of celibacy should be abandoned,vows of celibacy are a way of expressing devotion and channelling ones thoughts away from desire into worship.,Celibacy is a strong religious belief,-1,0
15236,6265,We should abolish intellectual property rights,having intellectual property rights hinders progress and stops other people developing and improving projects,Intellectual property prevents the continuous improvement of a service/product,1,1
8126,21981,We should subsidize journalism,journalism ought to be subsidized because few people are buying newspapers,Journalism is important to information-spreading/accountability,1,0
4695,4798,We should abandon the use of school uniform,some families cannot afford school uniforms. this places an unneeded expense on some struggling families.,School uniforms increase conformity or harm individuality,1,0
11254,17136,We should legalize cannabis,cannabis can not be legal because of the damage that excessive consumption does,Legal cannabis will boost the black-market/criminal activity,-1,0
16853,2998,The vow of celibacy should be abandoned,the vow of celibacy strengthens one's relationship to god without carnal distractions.,Celibacy makes the priests to be perceived as holy,-1,0
