,Unnamed: 0,topic,argument,key_point,stance,label
15564,6593,We should abolish intellectual property rights,intellectual property rights shouldn't be abolished because you won't have to worry about someone stealing your product and trying to pass it off as their own,Intellectual property rights protect against stealing,-1,1
16804,2949,The vow of celibacy should be abandoned,the vow of celibacy should not be abandoned because the vow is scared and does not harm anyone that does not believe in the vow.,Celibacy is a strong religious belief,-1,1
3174,12228,We should ban the use of child actors,child actors are treated poorly in the industry.,Child performers are losing their childhood,1,0
13229,22479,We should subsidize space exploration,it can open doors for advancement and should be supported by the government.,Space exploration is necessary for the future survival of humanity,1,0
9058,14409,We should end affirmative action,the affirmative action is discriminatory for those people who do not enter their parameters,Affirmative action diminishes the achievements of minorities,1,0
9790,11620,We should ban private military companies,private military companies support the military in their job and free up more military personnel to do the job of the military.,Hiring private military companies is financially beneficial,-1,0
14244,116,Assisted suicide should be a criminal offence,assisted suicide is a form of murder and should be a criminal offense,Assisted suicide violates the doctor's role,1,0
10548,7411,We should abolish the right to keep and bear arms,The right to keep and bear arms is an absolute right for individuals. it's important for a person to be able to defend himself from an attacker.,Gun ownership is a right,-1,1
266,10403,We should ban human cloning,human cloning could lead to a lot of advancements in the medical field,Cloning helps those who can’t otherwise have a child,-1,0
7968,21823,We should subsidize journalism,independent journalism is at threat from internet paywalls which mean many can no longer afford it. public subsidy of truly free and independent journalism would benefit all.,Subsidy increases objectivity in reporting,1,0
8937,14288,We should end affirmative action,every government in the world should and must fight for affirmative action because helping people affected by discrimination.,Affirmative action boosts diversity,-1,0
13858,23108,We should subsidize space exploration,"there are so many things in this world left to discover, so we should definitely support space research.",Space exploration improves science/technology,1,0
11185,17067,We should legalize cannabis,availability of legalized marijuana would have a trickle-down impact and the drug would find its way to underage persons,Cannabis increases lack-of-judgement/accidents,-1,0
3115,12169,We should ban the use of child actors,child actors are notorious for being groomed by the industry and abused. we must keep them safe.,Child performers are at risk of exploitation,1,1
5804,21514,We should prohibit women in combat,women have the equal right to fight in combat zones if they feel that is what they should do and are capable and so should not be prohibited from doing so.,Women can overcome differences and be just as capable in combat,-1,0
11150,15522,We should fight for the abolition of nuclear weapons,"We should not fight for the abolition of nuclear weapons because there is no safe way to dispose of the warheads that they use, and at least now they are well maintained and monitored.",Nuclear weapons is essential for protection and deterrence,-1,0
12601,15694,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
12228,18110,We should legalize cannabis,"to legalize cannabis would be to tell people that it is safe to use, which is untrue, which would result in many more using it and an epidemic in psychological problems",Cannabis is a gateway-drug/addictive,-1,0
12603,15696,We should fight urbanization,urbanization and having high concentration of people in these areas will cause and increase in crime.,Urbanization harms the environment,1,0
5505,21215,We should prohibit women in combat,women are human beings with autonomy and the freedom to choose for themselves whether to put their lives at risk for their country.,Women are an asset in combat,-1,0
1814,5995,We should abolish capital punishment,"the old saying ""an eye for an eye"" exists for a reason. if a person commits a horrible act, than swift punishment is not only a good thing but deserved.",The death penalty helps the victim/their family,-1,0
16455,2600,The vow of celibacy should be abandoned,the vow of celibacy is a safe-guard that a person entering certain positions have committed their entire heart and soul to that profession.,Religious experiences and traditions should be maintained,-1,0
14880,752,Assisted suicide should be a criminal offence,no one should have the right to take a life.,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
15422,6451,We should abolish intellectual property rights,intellectual property rights can be granted to those who don't deserve protection,Intellectual property restricts access to important information/products,1,0
15058,930,Assisted suicide should be a criminal offence,suicide should never be allowed and helping a person should be treated as murder. no person has the right to take a life. each person should be treated humanely and encouraged to live their natural life span.,Assisted suicide should not be allowed because many times people can still get better,1,0
645,10782,We should ban human cloning,individuality is lost when clones of people are running around and therefore it should be banned.,Cloning is unsafe,1,0
16381,2526,The vow of celibacy should be abandoned,the teachings of the catholic church go back centuries and celibacy is one of the fundamentals that cannot just be abandoned without harming the whole concept of catholisism.,Religious experiences and traditions should be maintained,-1,1
4318,4421,We should abandon the use of school uniform,School uniforms create more discipline among students and faculty.,Children can still express themselves using other means,-1,0
5418,21128,We should prohibit women in combat,we shouldn't prohibit women in combat because it lets women pursue something they are passionate about,Women are an asset in combat,-1,0
16652,2797,The vow of celibacy should be abandoned,the vow of celibacy represents an outdated view on sexual behavior,Celibacy is unhealthy/unnatural,1,0
15448,6477,We should abolish intellectual property rights,intellectual property rights get in the way of sharing information.,Intellectual property rights waste money,1,0
1997,6178,We should abolish capital punishment,Without capital punishment truly dangerous perpetrators always have the potential of finding some way out of jail and causing more harm to society.,The death penalty saves costs to the state,-1,0
5110,20820,We should prohibit women in combat,if they want equal rights then they can serve and die,Women are an asset in combat,-1,0
8926,14277,We should end affirmative action,"As a principal, college admittance and job offers should be based on people's qualifications, rather than their gender and the color of their skin.",Affirmative action diminishes the achievements of minorities,1,0
11964,17846,We should legalize cannabis,Legalizing it would eliminate the black market for cannabis and will also free up prisons of people who are arrested and sentenced for cannabis possession.,If cannabis was legalized it could be regulated,1,0
16461,2606,The vow of celibacy should be abandoned,the vow of celibacy is a tradition and traditions are important to uphold.,Religious experiences and traditions should be maintained,-1,1
16724,2869,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned because not everyone can hold up to the lifelong commintment,Celibacy reduces the pool of people wanting to become priests,1,0
1074,5255,We should abolish capital punishment,"capital punishment has already led to innocent people being put to death, we should not allow this to happen.",The death penalty is a waste of resources,1,0
8930,14281,We should end affirmative action,"By promoting diversity, affirmative action helps diminish negative stereotypes.",Affirmative action is necessary to compensate for the past,-1,0
13051,16144,We should fight urbanization,we need to fight urbanization because people need to be close to areas they can find work.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
10062,11892,We should ban private military companies,We should not ban private military companies as they are often manned by ex-military members and as such are well trained and a useful addition to our normal military.,Private military companies increase safety,-1,0
1863,6044,We should abolish capital punishment,there is no credible evidence that capital punishment acts as a deterrent,The death penalty is a waste of resources,1,0
15179,6208,We should abolish intellectual property rights,abolishing intellectual property rights will help people to use everything what can find it useful without worry about copyrights.,Intellectual property prevents the continuous improvement of a service/product,1,0
9478,11308,We should ban private military companies,private military companies are only interested in making money.,"Private military companies solicit engaging, or prolonging, conflict",1,0
6566,19707,We should legalize sex selection,sex selection could lead to gender inbalance in some societies.,It is unethical/unhealthy for parents to intervene,-1,0
5172,20882,We should prohibit women in combat,men are physically superior to women. we should only have the strongest people in combat,Men are better suited to combat roles than women,1,1
14667,539,Assisted suicide should be a criminal offence,assisting to suicide is still an accessory to murder,Assisted suicide violates the doctor's role,1,0
13650,22900,We should subsidize space exploration,space exploration should be subsidized as it allows us to try and find an alternative place to live if we destroy our own planet.,Space exploration can help in colonizing the resources/lands of other planets,1,1
11493,17375,We should legalize cannabis,"cannabis is known for its medicinal properties, people should have the freedom to use what calms their pain",Alcohol and tobacco are more harmful drugs yet remain legal,1,0
7783,15132,We should end mandatory retirement,The workforce can benefit from the skills and experience of older workers.,A mandatory retirement age harms the economy,1,0
11362,17244,We should legalize cannabis,cannabis has many valuable medical uses.,Legalizing cannabis will reduce black-market/criminal activity,1,0
5408,21118,We should prohibit women in combat,"we should prohibit women in combat, they are a distraction to male fighters who think they must protect the females",Women cannot overcome physical/emotional/mental barriers,1,0
13178,22428,We should subsidize space exploration,because of overpopulation space exploration must be subsidized so that humanity can find a new home since it has destroyed earth,Space exploration is financially beneficial,1,0
13830,23080,We should subsidize space exploration,there are many more practical realms of scientific inquiry that need our support more urgently.,Space exploration is expensive,-1,0
3088,12142,We should ban the use of child actors,child actors are needed to fulfill certain roles,The parents should decide for their child,-1,0
11793,17675,We should legalize cannabis,"it is a gateway drug, and we don't want to encourage people to go down this dangerous path.",Cannabis increases lack-of-judgement/accidents,-1,0
9805,11635,We should ban private military companies,private military companies take the pressure off government armies.,Hiring private military companies is financially beneficial,-1,0
11032,15404,We should fight for the abolition of nuclear weapons,"nuclear weapons kill thousands of innocent civilians, men, women and children.",Nuclear weapons can fall into the wrong hands,1,0
258,10395,We should ban human cloning,human cloning could help people with infertility issues. they could potentially pick certain traits for their children. it would also advance science in genetic research.,Cloning promotes health,-1,0
16459,2604,The vow of celibacy should be abandoned,the vow of celibacy is a tradition and traditions are important to uphold.,Celibacy makes the priests to be perceived as holy,-1,0
8933,14284,We should end affirmative action,"even if all people are qualified, affirmative action comes from the perspective that women or minorities are inferior to white men, which promotes a superior attitude from the majority class.",Affirmative action is ineffective,1,0
4100,4203,We should abandon the use of school uniform,"school uniform helps all children attend on a level playing field, free from worry about trying to keep up with expensive fashion trends.",School uniforms encourage discipline or focus on learning,-1,0
16076,2221,The vow of celibacy should be abandoned,celibacy is an outdated ideology and did not apply until recently in religious orders.,Celibacy reduces the pool of people wanting to become priests,1,0
6202,19343,We should legalize sex selection,it can lead to a gender imbalance in society,Sex selection reaffirms gender stereotypes/biases,-1,0
9971,11801,We should ban private military companies,"we need to worry about our troops out there representing us, not a private company.",Private military companies are not professional,1,0
9942,11772,We should ban private military companies,they provide useful additional support to armies,Hiring private military companies is financially beneficial,-1,0
629,10766,We should ban human cloning,"if human cloning can provide answers or cures to diseases, we should not ban it.",Cloning helps those who can’t otherwise have a child,-1,0
2006,13032,We should close Guantanamo Bay detention camp,Circumventing the law by building detention camps off of US soil makes a mockery of the very institutions America is trying to protect.,Detainees have the right to trial in US courts,1,0
11934,17816,We should legalize cannabis,legalizing cannabis would cause overdose problems and possible death,Legal cannabis will boost the black-market/criminal activity,-1,0
10389,7252,We should abolish the right to keep and bear arms,people who have mental illness should have not right to keep and bear arms,Banning guns would save lives,1,0
5396,21106,We should prohibit women in combat,we should prohibit women in combat because woman aren't physically built for combat,Women in combat can be a distraction or harm the function of the military,1,0
8389,22244,We should subsidize journalism,supporting journalism is obligatory in our democracy society and `free speech` should be defended and approved by all means.,Subsidy increases objectivity in reporting,1,0
15872,6901,We should abolish intellectual property rights,"we should not abolish intellectual property rights because it is a personal ideas, people work hard on the things they created and it is just not right people just take it and make it their own sometimes","People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,1
4193,4296,We should abandon the use of school uniform,school uniforms are expensive and puts an undue burden on the parents of the students.,School uniform is harming the student's self expression,1,0
5348,21058,We should prohibit women in combat,we should not prohibit women in combat because women can be perform just as well as men can.,Women can create unique skills/strategies,-1,0
3812,12866,We should ban the use of child actors,we should ban the use of child actors because it forces them to grow up too quick and could damage them when they get older.,Child performers have a lot of pressure,1,0
3004,12058,We should ban the use of child actors,Being a child actor can be a positive experience as long as a child's other needs are also met,Acting may be the child's dream,-1,0
802,10939,We should ban human cloning,"we should ban human cloning as it is costly, the money could be better spent elsewhere",Cloning is unnatural,1,0
15366,6395,We should abolish intellectual property rights,"Intellectual property rights are ephemeral and hard to define. How do you protect an idea once it has been voiced, They are useless and should be banned.",Intellectual property restricts access to important information/products,1,0
16515,2660,The vow of celibacy should be abandoned,the vow of celibacy is an outdated tradition that deters otherwise eligible men from priesthood,Celibacy is too pressuring/diffcult,1,0
1934,6115,We should abolish capital punishment,we should abolish capital punishment because there is no possibility of correcting a miscarriage of justice where people have died for crimes they did not commit.,The death penalty harms the disenfranchised,1,0
6983,20124,We should legalize sex selection,"There is no certainty that the process will be a success, and couples may end up wasting time and money.",Sex selection can lead to gender imbalance,-1,0
11077,15449,We should fight for the abolition of nuclear weapons,The possession of nuclear weapons is illegal under international humanitarian law.,Nuclear weapons provoke or escalate a disastrous military action,1,0
9216,14567,We should end affirmative action,we should not end affirmative action because it is needed to help people from being discriminated against,Affirmative action reduces discrimination,-1,1
6554,19695,We should legalize sex selection,sex selection could cause more of one sex thus creating an imbalance.,It is unethical/unhealthy for parents to intervene,-1,0
3335,12389,We should ban the use of child actors,children are naive and are often manipulated or not given fair compensation,Child performers have a lot of pressure,1,0
16175,2320,The vow of celibacy should be abandoned,if celibacy was abandoned then there would be more choice of partners and relationships could be improved.,Celibacy is outdated,1,0
1182,5363,We should abolish capital punishment,Capital punishment is asymmetrically enforced against people of color and religious minorities.,The death penalty is ineffective in deterring crimes,1,0
2026,13052,We should close Guantanamo Bay detention camp,closing guantanamo is obligatory because they holding people there for years for nothing. how is that possible in our modern world?,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
3527,12581,We should ban the use of child actors,Kids are very important to movies and tv shows. Without them it would be dull. They are home schooled and get the education they need and it gives them an early start to fame.,Acting may be the child's dream,-1,0
16393,2538,The vow of celibacy should be abandoned,the vow of celibacy allows a priest to concentrate solely on god and hi parish without distractions. it means a priest has more time and energy for both his people and his god.,Religious experiences and traditions should be maintained,-1,0
11863,17745,We should legalize cannabis,legalization of marijuana will create a huge industry that utilizes people for profit and targets children,Legal cannabis will boost the black-market/criminal activity,-1,0
15598,6627,We should abolish intellectual property rights,"ip should remain and/or be reformed, as they offer essential legal and commercial protections for the inventors or rights holders.",Intellectual property rights incentivize creativity/innovation,-1,0
5825,21535,We should prohibit women in combat,"women have the same right to bodily autonomy as men and this includes choosing a career path, including service in a combat role",Women should be able to serve in combat if they choose to,-1,1
14303,175,Assisted suicide should be a criminal offence,assisted suicide is heartless and inhumane,People do not have the right to self-harm/harm others,1,0
11907,17789,We should legalize cannabis,"legalizing cannabis opens the door to many more potentially dangerous drugs being legalized, we must make sure that the only legalized use of any drug is controlled by the medical profession.",Cannabis is a gateway-drug/addictive,-1,1
12250,18132,We should legalize cannabis,"we should allow personal choice in this matter, legalized cannabis is safer, reduces criminal gains from the sale of it and allows for medical capabilities to be explored",If cannabis was legalized it could be regulated,1,0
4741,4844,We should abandon the use of school uniform,"the school uniform equalizes students in a way where poor and rich students are dressed alike, thus reducing bullying.",School uniforms encourage discipline or focus on learning,-1,0
8004,21859,We should subsidize journalism,journalism and free press are essential for transparency in society and it is important to keep people informed.,Journalism is important to information-spreading/accountability,1,1
11054,15426,We should fight for the abolition of nuclear weapons,nuclear weapons will eventually lead to the end of the world.,Nuclear weapons can fall into the wrong hands,1,0
1593,5774,We should abolish capital punishment,"killing someone, outside of self defense, is never a positive choice.",The death penalty is a waste of resources,1,0
638,10775,We should ban human cloning,if we ban cloning we will not advance in science because we will be stopping a very important discovery.,Cloning helps those who can’t otherwise have a child,-1,0
833,10970,We should ban human cloning,we should ban human cloning because it's unnatural. the cloned person may also become distressed knowing they were cloned and feel like they don't have their own identity.,Cloning is unnatural,1,1
3249,12303,We should ban the use of child actors,Child actors have far wider experiences than other children giving them confidence and money that can enhance their adult lives.,Acting may be the child's dream,-1,0
1960,6141,We should abolish capital punishment,we should not abolish capital punishment because it deters terrorism.,The death penalty helps the victim/their family,-1,0
13988,23238,We should subsidize space exploration,We should not subsidize space exploration as there are more than enough companies with the finances to do this and who will eventually benefit from these developments.,Space exploration is expensive,-1,0
12640,15733,We should fight urbanization,"urbanization causes more crime, more pollution, and destroys the environment.",Urbanization causes crime,1,1
12707,15800,We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Urbanization is causing a strain on the cities' resources,1,0
4525,4628,We should abandon the use of school uniform,school uniforms limit the ability to express one's self.,School uniform is harming the student's self expression,1,1
8022,21877,We should subsidize journalism,journalism has been an important profession.,A subsidy is important to make journalism viable,1,0
11127,15499,We should fight for the abolition of nuclear weapons,we should fight for the abolition of nuclear weapons as no country needs to have weapons capable of doing that much harm to others.,Nuclear weapons provoke or escalate a disastrous military action,1,0
15406,6435,We should abolish intellectual property rights,"intellectual property rights are too vague,they include copyrighting words, gestures, etc and should be sbolish",Intellectual property rights waste money,1,0
3991,4094,We should abandon the use of school uniform,children should be allowed to express themselves,School uniforms are often uncomfortable/sexist,1,0
243,10380,We should ban human cloning,"human cloning could be dangerous in the wrong hands, for example dictators who could use it for unethical reasons.",Cloning is not understood enough yet,1,0
9995,11825,We should ban private military companies,"we should ban private military companies because it is unethical to be profiting off of war, which means the government has incentive to keep wars going for monetary reasons",Private military companies are not professional,1,0
8707,14058,We should end affirmative action,affirmative action is damaging to people from minority groups who gain their position through their own merit,Affirmative action is ineffective,1,0
4068,4171,We should abandon the use of school uniform,people like to express who they are through clothing & collective uniforms stifles this form of personal expression,School uniforms are often uncomfortable/sexist,1,0
8269,22124,We should subsidize journalism,"Subsidization will allow journals to act on stories that are most important instead of just those that will get them the most money, which means you will get more airing of important but less catchy stories.",A subsidy is important to make journalism viable,1,0
15124,996,Assisted suicide should be a criminal offence,this is effectively commiting murder; no one has the right to take another person's life,People do not have the right to self-harm/harm others,1,0
13462,22712,We should subsidize space exploration,space exploration is a waste of taxpayers money and should be funded by private enterprises.,Space exploration can be carried by the private sector,-1,1
11571,17453,We should legalize cannabis,"cannabis is seen by many as a gateway drug, namely that using cannabis results in a much higher chance of users moving on to harder drugs such as opioids or even heroin and cocaine",Cannabis increases lack-of-judgement/accidents,-1,0
14898,770,Assisted suicide should be a criminal offence,nobody has the right to take a life.,People who are ill do not have clear judgement and are in need of help,1,0
3671,12725,We should ban the use of child actors,the use of child actors shouldn't be banned because it can help them grow into adults who have a good work ethic,The parents should decide for their child,-1,0
9674,11504,We should ban private military companies,private military companies offer a valuable service for instances where government military cannot do what needs to be done for fear or repercussions.,Hiring private military companies is financially beneficial,-1,0
12949,16042,We should fight urbanization,urbanization leads to overcrowding and scarce resources,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
8292,22147,We should subsidize journalism,subsidizing journalism can lead to biased reporting as news outlets will be influenced by those who subsidize them,Journalism is like every other business and if it is not sustainable it should fail,-1,0
5911,21621,We should prohibit women in combat,women should be allowed in combat because they can possess the same skills as men to be able to perform effectively.,Women are an asset in combat,-1,0
7622,14971,We should end mandatory retirement,"no one should be forced to work or stop work against their will, this is hugely discriminatory and infringing on basic rights",A mandatory retirement age decreases institutional knowledge,1,0
15331,6360,We should abolish intellectual property rights,"intellectual property is such a vague concept in many cases, to have a right to it stiffles others' creativity.",Intellectual property rights are unfair,1,0
11276,17158,We should legalize cannabis,cannabis can relieve the spasticity of the muscles that is sometimes associated with multiple sclerosis and paralysis,Legalizing cannabis will reduce black-market/criminal activity,1,0
5097,20807,We should prohibit women in combat,"having combat units comprised of mixed genders would be dangerous due to the divergence of physical abilities - they would cease to funtion smoothly, and decisions would be swayed by male protective instincts.",Women should serve in safer roles,1,0
4674,4777,We should abandon the use of school uniform,School uniforms teach children that professional spaces require specific professional dress.,School uniform reduces bullying,-1,0
12953,16046,We should fight urbanization,urbanization leads to significant air pollution which can have serious impacts on human health,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
7920,21775,We should subsidize journalism,access to information is a crucial right for a voter in a democratic society,Journalism is important to information-spreading/accountability,1,1
10477,7340,We should abolish the right to keep and bear arms,the right to bear arms is outdated. it was written long before handguns and automatic weapons were created. time to abolish it.,Banning guns would save lives,1,0
5248,20958,We should prohibit women in combat,there is way too much more that can be done to a captured woman in a combat area then can happen to a man.,Women should serve in safer roles,1,0
967,5148,We should abolish capital punishment,"As the only actor that can legitimately wield the use of force, the state has an reparative obligation to victims and their families to seek retribution against criminals, and this includes the use of capital punishment.",The death penalty is proportional,-1,0
3581,12635,We should ban the use of child actors,Parents often force their children into acting for their own selfish reasons,Child performers have a lot of pressure,1,0
7868,15217,We should end mandatory retirement,we should end mandatory retirement cause not everybody wants to retire from their jobs,We should let everyone retire when they are ready,1,1
6511,19652,We should legalize sex selection,sex selection can cause an over abundance of one sex over the other.,Sex selection is expensive,-1,0
4940,5043,We should abandon the use of school uniform,"we should not abandon school uniform because, otherwise will be discrimination between poor and rich kids.",Children can still express themselves using other means,-1,0
3774,12828,We should ban the use of child actors,we can't ban the usage of child actors because these talented children have the right to perform and earn money. this early acting can lead them to stardom which might not otherwise occur later.,The parents should decide for their child,-1,0
15917,6946,We should abolish intellectual property rights,what is defined as intellectual property rights is to vague allowing people to state claim over copyright infringement for even common expressions in social media.,Intellectual property restricts access to important information/products,1,0
4579,4682,We should abandon the use of school uniform,"School uniforms preclude students from being able to display gang symbolism, which makes it a safer and more education focused atmosphere.",School uniforms encourage discipline or focus on learning,-1,1
11563,17445,We should legalize cannabis,"cannabis is safer than alcohol, there's no overdosing and driving while high is less likely to cause an accident than driving drunk. there's no reason for it to be illegal.",Legalizing cannabis will reduce black-market/criminal activity,1,0
1745,5926,We should abolish capital punishment,the death penalty has never been proven as a detterent to crime.,The death penalty harms the disenfranchised,1,0
4956,5059,We should abandon the use of school uniform,we should not abandon the use of school uniform because children won't be compared with other children on what they are wearing when everyone is wearing the same thing,School uniforms create a sense of equality/unity,-1,1
1600,5781,We should abolish capital punishment,Many death row inmates have been proven to be innocent once new forms of forensic analysis has been invented.,The death penalty harms the disenfranchised,1,0
8320,22175,We should subsidize journalism,Subsidizing journalism makes it impossible to criticize the government in fear of losing a subsidy.,It is preferable to spend the money elsewhere,-1,0
11327,17209,We should legalize cannabis,cannabis has been shown to be safer than alcohol and less addictive. there is no real reason to keep it an illegal substance.,Cannabis is safe/healthy/pain-relief,1,0
14022,23272,We should subsidize space exploration,we should not subsidize space exploration because we should concentrate on fixing earth first,Space exploration is ineffective,-1,0
5946,21656,We should prohibit women in combat,women should be prohibited from combat as they are the weaker sex physically and have bodily functions that cannot be accommodated well in the field.,Women cannot overcome physical/emotional/mental barriers,1,1
16261,2406,The vow of celibacy should be abandoned,It shouldn't be abandoned because the people choosing that life know that they are required to be celibate and it's a decision that they make for themselves.,Priests choose to be celibates,-1,1
13765,23015,We should subsidize space exploration,Technologies developed for space exploration have lead to the development of other very valuable technologies.,Space exploration unravels information about the universe,1,0
8565,22420,We should subsidize journalism,"Without journalism people have no way of having the information that empower them to make informed voting decisions, making journalism central to democracy and therefore in need of subsidization.",Subsidy increases objectivity in reporting,1,0
12219,18101,We should legalize cannabis,"there is not enough evidence to prove that cannabis is safe and does not have an effect on mental health, particularly with the young.",Cannabis is a gateway-drug/addictive,-1,0
7260,14609,We should end mandatory retirement,A worker should not be forced to retire if he feels he can still adequately produce for his employer.,We should let everyone retire when they are ready,1,1
16666,2811,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned as it is old school and we need to get updated as a society.,Celibacy is unhealthy/unnatural,1,0
4063,4166,We should abandon the use of school uniform,one of the benefits of school uniforms is that families save money because they limit the amount of clothing a student needs to purchase,School uniforms create a sense of equality/unity,-1,0
7068,20209,We should legalize sex selection,We should legalize sex selection as with all the developments in the world we should be allowed to choose the sex of our children.,Sex selection makes the family more happy/complete,1,0
3714,12768,We should ban the use of child actors,They are given a wonderful opportunity to provide their own wealth for when they are adults as well as the opportunity to have valuable life experience in acting.,Child performers should not be banned as long as there is supervision/regulation,-1,0
16485,2630,The vow of celibacy should be abandoned,The vow of celibacy is an important part of the religious experience of some and should not be taken away.,Priests choose to be celibates,-1,0
11939,17821,We should legalize cannabis,legalizing cannabis would increase its usage and lead to many people becoming addicts,Legal cannabis will boost the black-market/criminal activity,-1,0
14018,23268,We should subsidize space exploration,we should not subsidize space exploration because we already spend enough on it. we can always have private companies like elon musk pay for additional space exploration,Space exploration is ineffective,-1,0
14167,39,Assisted suicide should be a criminal offence,an assisted suicide is just another way to murder a person. it does not matter if the person asked to be killed the person who does the killing has put one to death.,Assisted suicide violates the doctor's role,1,0
6178,19319,We should legalize sex selection,If there's a scientific capability to do it - we have no right to stop people from having what they want,Sex selection makes the family more happy/complete,1,0
14198,70,Assisted suicide should be a criminal offence,assisted suicide allows terminally ill people to die with dignity and should not be criminalized,The terminally ill would benefit from assisted suicide,-1,0
11331,17213,We should legalize cannabis,cannabis has been shown to cause mental problems in teen users and shouldn't be legal.,Cannabis harms the body,-1,1
675,10812,We should ban human cloning,scientific exploration should continue uninhibited.,Cloning promotes science/research,-1,1
317,10454,We should ban human cloning,human cloning helps science find new technologies.,Cloning can be used for organ replication,-1,0
12094,17976,We should legalize cannabis,richard nixon scheduled cannabis along with harder drugs in order to disenfranchise voters who would oppose him. cannabis has equivalent harms to alcohol. therefore it should be legalized and regulated.,Cannabis is safe/healthy/pain-relief,1,0
305,10442,We should ban human cloning,human cloning gives the chance for individuals to have a child that might not otherwise be able to,Cloning promotes science/research,-1,0
13810,23060,We should subsidize space exploration,The technology developed for space exploration has also had uses in regular life - subsidizing space exploration would also have positive trickle down effects.,Space exploration is necessary for the future survival of humanity,1,0
746,10883,We should ban human cloning,"this country is already overpopulated with people in poverty, we don't need to create more humans.",Cloning is unnatural,1,0
11690,17572,We should legalize cannabis,"due to so much controversy and contraband of this substance, it would save many deaths",People should be allowed to do whatever they want to their own bodies,1,0
3785,12839,We should ban the use of child actors,we must not prohibit the use of child actors because it goes against the right to work. children under the supervision of their parents can develop their artistic talent without affecting their personal growth,Child performers should not be banned as long as there is supervision/regulation,-1,1
14710,582,Assisted suicide should be a criminal offence,"for those with degenerative diseases, assisted suicide is often the only solace they have",The terminally ill would benefit from assisted suicide,-1,1
8178,22033,We should subsidize journalism,"journalism subsidized by authoritarian regimes becomes a propaganda machine used to control people, telling them what to think and spreading lies to hide totalitarian regimes' abuses",Government intervention has the risk of inserting bias/harming objectivity,-1,1
6057,21767,We should prohibit women in combat,women who have the right training should be allowed to serve their countries in combat.,Women are an asset in combat,-1,0
1115,5296,We should abolish capital punishment,capital punishment is a barbaric practice that is outdated and shouldn't exist in a civilized society.,State-sanctioned killing is principally wrong,1,1
3680,12734,We should ban the use of child actors,"there are enough rules and policies in place to protect child actors, making it a safe profession",The parents should decide for their child,-1,0
2919,11973,We should ban the use of child actors,acting is an exhausting profession and deprives children of their childhood,Child performers are losing their childhood,1,1
837,10974,We should ban human cloning,"we should ban human cloning because one day it is going to backfire and we will be creating monsters or otherwise, defected humans.",Cloning is unsafe,1,1
16409,2554,The vow of celibacy should be abandoned,the vow of celibacy does not have any bearing on whether a clergy member will be good at their job or not.,Celibacy is unhealthy/unnatural,1,0
15021,893,Assisted suicide should be a criminal offence,someone who would assist another person attempt suicide should be locked up. these people need help to be convinced that suicide is not the answer rather than assisted in their task.,Assisted suicide violates the doctor's role,1,0
8713,14064,We should end affirmative action,affirmative action is discriminatory and should be banned,Affirmative action perpetuates prejudice,1,1
5005,5108,We should abandon the use of school uniform,we shouldn't abandon the use of school uniform because is important in society,School uniforms saves costs,-1,0
15299,6328,We should abolish intellectual property rights,"if we abolish the rights, then companies will stop developing products and ideas as they will know that there is no way they can make back the cost of r&d and so will run at losses",Intellectual property rights incentivize investment in developing new products,-1,1
14327,199,Assisted suicide should be a criminal offence,assisted suicide is just like accessory to murder,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
10304,7167,We should abolish the right to keep and bear arms,it is society's right to protect itself and arms are the best deterrent .,Gun ownership is necessary for hunting/sports-shooting,-1,0
2633,13659,We should close Guantanamo Bay detention camp,the detention camp is a stain on the honor of the usa.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
11114,15486,We should fight for the abolition of nuclear weapons,"we can't trust every nuclear power to denuclearize, keeping some weapons in stock keeps peace.",Nuclear weapons is essential for protection and deterrence,-1,1
6184,19325,We should legalize sex selection,"if we allow sex selection it will be open to abuse by people who want to create their idea of the perfect family, aborting perfectly healthy babies for vanity.",Sex selection will create abortions/infanticide,-1,1
15426,6455,We should abolish intellectual property rights,intellectual property rights can be granted to those who don't deserve protection,Intellectual property rights waste money,1,0
10027,11857,We should ban private military companies,We should ban private military companies since our government should be in charge of the military so the rules can be consistent.,Private military companies are not professional,1,0
10781,7644,We should abolish the right to keep and bear arms,we should keep the right to keep and bear arms to protect ourselves from dangerous situations and to keep our homes and our families safe.,Gun control is ineffective,-1,0
16047,2192,The vow of celibacy should be abandoned,Celibacy is a pretty strong religious belief. Those who believe in celibacy should have the right to do so. Having sex before marriage is a sin in their eyes and society shouldn't judge.,Celibacy makes the priests to be perceived as holy,-1,0
11207,17089,We should legalize cannabis,by legalising cannabis it would free up the police to deal with other matters plus by taxing it the government can bring in extra revenue.,Cannabis is safe/healthy/pain-relief,1,0
